"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0003" -0.319790048852632 -0.395266466488995 0.012193051496216 0.0222565787279687
"Rv0004" -0.318374683326615 -0.438976745731459 0.00534749090616976 0.00358804796425356
"Rv0006" -0.29033309525367 -0.361055529931149 0.000458685137199324 0.0025257195920939
"Rv0009" -1.19468651855917 -0.592472690857127 3.42136233590602e-14 0.00441307348912313
"Rv0010c" -0.545310963579457 -0.523674010740541 1.86337894532599e-05 0.00311109575535075
"Rv0046c" 0.396542009373167 0.611662829167739 0.0107191679182718 0.00330188745961963
"Rv0049" 0.299244339329211 0.368294458988624 0.00354446683439931 0.0110738693091814
"Rv0060" 0.670549332882426 0.621595274742643 4.35805185501231e-08 0.00028197840194686
"Rv0062" -0.679769781936517 -0.588009492330186 2.94426310607298e-05 0.00629551362593302
"Rv0064" 1.34799435037238 1.28576795372974 9.18349500843498e-17 1.67991427099245e-08
"Rv0064A" 1.25205813715008 1.02006193852458 1.65978014711629e-10 0.000105300512764141
"Rv0065" 0.672295795890962 0.597723943990463 2.94426310607298e-05 0.00588635055423225
"Rv0073" -0.363134936283205 -0.380882864227753 0.000456808711211831 0.00850610069930175
"Rv0080" 0.63025220510216 1.64273790341227 0.0243452102461881 0.00116902836232329
"Rv0081" 0.741386305450115 0.582361647545604 0.000181440675107421 0.0232466462748031
"Rv0093c" 0.356027928836794 0.413490325762651 0.0155651818747897 0.0366408779814361
"Rv0094c" 0.571522234198254 0.594477247809701 4.19089254374465e-06 0.000541260023967316
"Rv0095c" 0.945034002872742 0.622835521800516 1.79583935258577e-05 0.0163133563920824
"Rv0101" -0.511062004595456 -0.508281837984593 0.000575084520100776 0.0120519295323895
"Rv0111" -1.14275065098619 -1.08458824598375 1.9297723807422e-20 3.03766845116373e-11
"Rv0115" 0.979851789108577 0.702674241161625 1.47639805932474e-06 0.00576588777349546
"Rv0116c" 0.669036727050631 0.684055650051715 7.24363046903932e-05 0.00273303296571514
"Rv0118c" 0.503926795048978 0.52292850128198 0.00176451982247617 0.0157092228494258
"Rv0120c" 0.464622579007558 0.504687045842419 0.000122620723499698 0.00293297508329039
"Rv0122" 0.824485073391989 0.781679643290846 0.000151109256114881 0.0069523728890629
"Rv0123" 0.851682712981092 0.575303289983364 2.52048426256336e-05 0.0264258225661368
"Rv0125" 0.23644527356963 0.301240497621546 0.0202421219956176 0.0400485884199423
"Rv0131c" 0.7130718738833 0.794932835795737 2.19330112815423e-09 2.8233122250453e-06
"Rv0132c" 0.852746064301988 0.80012123151683 1.51782980631619e-07 0.000327800886988413
"Rv0133" 0.400997857479945 0.400550977619156 0.00253598327090654 0.0280693533407593
"Rv0135c" 0.911742830203099 0.855716317503435 2.00220703956715e-18 7.12678919742973e-09
"Rv0136" 1.68357062765706 1.69083438658033 5.31215332722066e-44 3.98941153644313e-22
"Rv0139" -0.288357649237434 -0.31366219012535 0.0119332933441824 0.0474167977026001
"Rv0142" 0.584746704998203 0.514633214423595 0.00445692523865682 0.0449047961722566
"Rv0145" 0.682492489308795 0.623484141736553 1.43588651330285e-05 0.003349464636262
"Rv0146" 0.954649788092632 0.819219881703448 7.8031692312124e-06 0.0026653231928724
"Rv0147" 0.722748835816986 0.635354439896785 1.07403541880171e-08 0.000315119321291914
"Rv0148" 0.742021303750982 0.619464456756537 4.01357412310667e-09 0.000423179972061453
"Rv0153c" 0.419761438693758 0.40774541454068 5.79760298660847e-05 0.00554931459131973
"Rv0155" -0.640213329251187 -0.536804742113537 1.34200705847303e-06 0.00125888228359344
"Rv0157" -0.301666635418371 -0.312645985771944 0.000258294852535163 0.00711212723315321
"Rv0164" -0.432922325274495 -0.383441914303462 0.00103739363899817 0.0391493599408988
"Rv0165c" -0.996494228564624 -0.887256726201289 2.387350002106e-13 1.81280932054645e-06
"Rv0166" -0.99389853482438 -0.690520111430489 3.13053729703555e-09 0.00181457625735475
"Rv0175" -0.409292596702706 -0.444269720441271 2.1654068413281e-05 0.00115394808778039
"Rv0176" -0.660572475071121 -0.669761681430653 1.51281389744956e-09 9.39995965278923e-06
