"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0059" 0.824078074050508 0.654328776528371 6.23515255597288e-05 0.0140743074434751
"Rv0060" 1.07487544617572 0.920834924314323 5.13519966613396e-18 1.16118224533922e-07
"Rv0063a" -0.588734005245429 -0.485262864127632 0.000345110021432203 0.0349071720943042
"Rv0066c" -0.690611462883124 -0.667895026599609 1.9416769353071e-06 0.000869421124071208
"Rv0067c" -0.351918081720802 -0.547709052187335 0.0499551495379605 0.0123338390924735
"Rv0073" -0.439965234218158 -0.528521606511118 0.000136449186783663 0.000444921470247949
"Rv0082" 0.54129128556782 0.545669996567796 0.00685673907318416 0.0423698590438808
"Rv0083" 0.486926251239035 0.64475780803951 0.0285711626677742 0.0269472937895163
"Rv0090" -0.627020020702207 -0.522772482783726 0.00144909038359708 0.0423352529395276
"Rv0094c" 1.6343400303609 1.5337883704245 3.12605486653858e-37 6.46012869997283e-18
"Rv0095c" 3.15635818802297 3.22103459129124 8.25946048578971e-34 1.04553188646771e-17
"Rv0098" -1.04994448955459 -0.758701886247902 0.000307306547309326 0.0230410401498429
"Rv0099" -1.48872648420263 -1.20954721256917 4.33800188843961e-10 8.54075147009696e-05
"Rv0100" -1.47987217465823 -0.957373252695982 5.98763339632017e-08 0.0026844919892288
"Rv0101" -1.19921161848747 -1.04268965500229 2.39217959931775e-15 6.1662454645858e-07
"Rv0102" -0.396010987147465 -0.463595069204357 0.00281222638366311 0.0112426245270837
"Rv0103c" -0.644772665953486 -0.564152574472939 2.4630216756345e-11 3.06662876730773e-05
"Rv0106" -1.6705085446265 -0.893528125878351 1.01087753736108e-05 0.0218252311079115
"Rv0110" -0.680643817125058 -0.717758718430167 1.31747376418388e-05 0.000193638923466143
"Rv0112" 1.15731285039229 0.910939555527409 8.30754168764554e-10 0.000256577761609388
"Rv0113" 0.666669096985618 0.597514597730238 0.000387870110758126 0.0142104410338979
"Rv0114" 0.822432702404474 0.687979805750807 0.000129074371613704 0.00936702070598481
"Rv0116c" -0.651422140408974 -0.644363153150157 0.000166664651315655 0.00682960878339009
"Rv0125" 0.547191636889612 0.71650407012647 1.57672828781869e-08 1.18688328243704e-07
"Rv0129c" -0.561947365688553 -0.505906298971358 0.00202178469196324 0.0393118572111994
"Rv0133" 2.04723389059883 2.06918855900972 1.75653023139318e-49 3.55783529886437e-28
"Rv0141c" -0.561269260702445 -0.495632522564537 0.000547780311821318 0.0283161132123667
"Rv0144" 0.924599672978174 0.748551705946487 1.04308008565131e-14 8.45265544761178e-06
"Rv0145" 0.471843390931336 0.472558373565704 0.00344996284264642 0.0346780065049377
"Rv0165c" 0.449911375712554 0.44924789311767 0.00103440338635351 0.018243744228919
"Rv0166" 0.86403660478373 0.66064513767752 3.09043617792088e-07 0.00416991407752278
"Rv0171" -0.602984446842498 -0.477940976747999 0.000793046326198016 0.0488382274111618
"Rv0172" -0.62858894320088 -0.606421239105775 0.000865344834359995 0.0160015655664531
"Rv0173" -0.749765921851638 -0.735534664498727 0.000169036556118624 0.00496825783291528
"Rv0174" -0.709180550962451 -0.728550560544559 1.583681744759e-05 0.0011516625584886
"Rv0175" -0.725779985596093 -0.667246993884425 3.21766956190781e-14 5.50796756490855e-07
"Rv0176" -0.597845325744018 -0.473549073557934 1.16001121319967e-07 0.00267271510984051
"Rv0177" -0.978627219463677 -0.986787842801933 9.70413652701024e-21 2.32833115447984e-12
"Rv0178" -0.558424631121699 -0.552784447139214 4.94157524945777e-06 0.00105890383913226
"Rv0179c" 0.522269139409405 0.50205807268589 0.00011592681492958 0.00686630630789252
"Rv0180c" 0.839296562747589 0.898175937772489 2.08977956499073e-18 1.0033864078947e-11
"Rv0181c" 1.66426466701327 1.62105857587301 3.24278811709553e-39 7.60444265540671e-20
"Rv0182c" 2.60133617211015 2.63169091516125 8.21416947501136e-118 5.3878361873068e-61
"Rv0184" 4.44730752399397 4.49827050227691 5.7575945902634e-136 8.81943091944158e-76
"Rv0185" 3.76935961256864 3.93897326981057 1.68277234936087e-106 1.1224910918148e-69
"Rv0186" 1.16405971501289 0.981689757121306 6.72640560575535e-09 0.00026339346499546
"Rv0190" 0.890924556860249 0.738577265101378 4.6487523454325e-12 4.49968308695936e-05
"Rv0191" 0.686690545447591 0.694580818790519 2.35824197173719e-08 4.09850341560846e-05
"Rv0192" 0.546908133245357 0.637267780613955 9.8193043230622e-08 6.06261948481859e-06
"Rv0193c" 0.616868467623732 0.419247031667396 1.79332149509799e-05 0.034593259196268
"Rv0198c" -0.48598155972736 -0.481840013255016 2.70644572229854e-08 9.99427383246083e-05
"Rv0199" -0.785635585119876 -0.926365805016833 4.8210239756139e-08 2.33448626624568e-07
"Rv0201c" 0.617759314605222 0.577106961769736 1.46053987678316e-08 0.000162313719898677
"Rv0202c" 0.713001121338104 0.729435088962993 5.42485224512624e-10 6.29627948972556e-06
"Rv0205" 0.704784189562607 0.546274458622943 2.22050637573707e-09 0.000519770986617328
"Rv0206c" 1.10518110043512 1.07849049689576 1.15797516859745e-27 4.5684316079474e-14
"Rv0207c" 0.783976766567681 0.722626140119094 3.68160490433686e-15 3.16411824264798e-07
"Rv0208c" 1.23832520953203 1.16952701542072 1.42814134251714e-27 3.6332073753474e-13
"Rv0214" -0.850920477758386 -0.811619652448862 1.26204056974535e-07 8.64131406644869e-05
"Rv0215c" -0.939332092799527 -0.995545029751713 1.79571840777495e-09 4.53795250825551e-07
"Rv0216" -0.335128081519818 -0.434462181092254 0.00644979059969295 0.00645734336211634
"Rv0218" -0.407288833103968 -0.403389179472151 0.00319312051765109 0.0272558280709624
"Rv0219" -0.563365776664434 -0.633718381544854 0.0233756845192724 0.0267078786708239
"Rv0220" -0.789793512460047 -0.800057326887057 7.12723585515799e-10 5.48139821465142e-06
"Rv0221" -0.828983079739047 -0.953856260043281 6.17639845803871e-09 4.53780326442484e-07
"Rv0222" -0.83459057849118 -0.918563086574116 2.5316404413298e-07 8.45265544761178e-06
"Rv0232" 1.09161058074832 0.941319469495909 3.33270408420938e-10 7.5922898954952e-05
"Rv0234c" -0.552445788194327 -0.451982903707714 4.35614615599436e-05 0.0175955055220505
"Rv0235c" -0.675248388471545 -0.564890184803314 9.65484443947968e-05 0.00816665381994748
"Rv0237" -0.588086016477061 -0.518206310744242 0.00153083478525988 0.0325982469611076
"Rv0238" 0.621726556920404 0.402382473432962 5.75512031934354e-07 0.0233154161193293
"Rv0240" 0.636186750077767 0.545802642268985 2.78618839362428e-07 0.000886460136417798
"Rv0251c" 0.774698455023859 0.650309921186111 0.000483748451186149 0.0251915259582831
"Rv0252" 2.74278893027414 2.61570201829707 1.66800549368817e-149 3.02733445065325e-69
"Rv0253" 2.34415880968387 1.97589578902305 9.27018148772565e-22 2.31873287135142e-09
"Rv0254c" 1.04651591784907 0.947695225940541 8.28817506987841e-08 0.000196250118815377
"Rv0259c" 0.543388941662201 0.756067631393447 0.0046167778788336 0.00264587280847983
"Rv0261c" -0.709402100104907 -0.805652544324599 8.25380967582738e-05 0.000287755637894927
"Rv0263c" -0.717458204159739 -0.822848878169057 1.32325050052658e-05 0.000104730273981387
"Rv0265c" -0.820732075677443 -0.880598637739916 1.21127197882899e-14 1.37055349201881e-11
"Rv0267" 0.96826919079129 0.870370769583156 1.33375823366367e-11 1.23714641453509e-05
"Rv0268c" 0.490222412024718 0.511986358148236 3.11121292362306e-05 0.00265678878530932
"Rv0269c" 0.687714466844168 0.671604155211147 1.91621114785422e-07 0.000219210470734289
"Rv0277A" 0.549653123681201 0.689948633804433 0.00146995449254491 0.0034662023204112
"Rv0277c" 0.679925915689377 0.513510179315822 9.77828881173096e-06 0.0173630273509546
"Rv0282" 0.917610660864429 1.05990118245532 1.2657958751324e-07 1.01406581139184e-05
"Rv0283" 0.572740709498575 0.622740681465834 0.0039242794786552 0.0190384026613109
