"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0084" 2.80185825313695 1.34406252580724 1.51769335165274e-41 6.89009034716823e-11
"Rv0085" 2.56038489187884 1.17256426445401 7.42863788688615e-21 1.49372202230681e-05
"Rv0086" 2.31244337996563 0.843967827000717 3.24407871899326e-25 0.000150490365176943
"Rv0087" 1.98461811635267 0.566776765993594 1.06847595948542e-21 0.00531813853975631
"Rv0088" 0.795114997973234 -0.90596216587653 0.00030628910931077 2.91849572434455e-05
"Rv0090" 1.63977536813933 0.778671823176449 2.59600948398168e-10 0.000162542857387332
"Rv0093c" 1.53260718231883 0.295865098931091 3.46333155283398e-22 0.0458319623133166
"Rv0094c" 0.966708745453667 2.05506839094766 7.31719235434768e-11 3.01394030590934e-63
"Rv0095c" 2.65799360942512 4.23925607168672 1.03737268413545e-19 1.65743025537284e-72
"Rv0099" -0.752938104704273 -1.63281722505966 0.0034396995882251 9.7087463003603e-12
"Rv0102" -1.63920477725372 -1.32273107091809 3.2268317089692e-30 5.8935755723061e-25
"Rv0103c" -1.02386729544257 -0.953114623367536 6.60313158623411e-19 6.32419277528968e-24
"Rv0104" 0.314128157401211 1.2785840228884 0.0492726066521476 6.27489199079779e-25
"Rv0108c" 0.997444677518341 1.41806819224784 4.97959684235078e-09 8.62491671477739e-18
"Rv0109" -0.662402450360673 -0.527048419757885 0.0224638949539982 0.0155466327431014
"Rv0110" -2.01403372676391 -1.73115012009417 7.38566994459673e-17 7.02937280034151e-33
"Rv0111" -2.13078718155389 -2.5399654601954 2.13961188192088e-28 1.65306064311854e-91
"Rv0113" 0.827256811155278 -0.673252531677678 3.12578305360772e-05 0.000237300838058176
"Rv0114" 0.561392549674365 -0.801815529601382 0.0140263807540367 6.67931628186534e-05
"Rv0115" 0.955060927991606 -0.625984940424823 2.59149461715589e-05 0.00392566291541967
"Rv0115a" 4.11385886367595 2.11698472779416 2.08393862669376e-54 1.68948278549466e-17
"Rv0116c" 3.67524994378194 3.11044312165133 9.65730246492356e-92 9.59130590809009e-68
"Rv0117" 0.755993333475836 -0.544424934900941 0.00100648863994998 0.0108330919778474
"Rv0118c" -1.0434826726161 -1.12313562081529 1.31707542982303e-07 1.29024857284353e-10
"Rv0119" -0.919771305826819 -1.31875810105063 1.08078219053764e-05 7.63094780919579e-19
"Rv0121c" 0.478215905798802 1.19366918143267 0.0267687223481383 1.23995348387041e-14
"Rv0122" 3.35108858913082 1.61886377892672 2.35944867706657e-30 4.83971630398636e-10
"Rv0125" 0.574926396617557 0.578844292564617 2.69905827126811e-08 1.18084416817115e-09
"Rv0126" -0.362267396537264 0.252275091373716 0.00172054319065854 0.0116304457336245
"Rv0129c" -1.27247119509557 -3.45490054754202 1.85533286592292e-11 2.78482010615853e-77
"Rv0131c" 1.33671042876244 1.08841181597011 4.39494403102937e-22 1.18248126328715e-19
"Rv0132c" 2.29305546531284 1.63965191904316 1.13762717556675e-35 1.17031367275805e-22
"Rv0133" -1.42157978190048 0.323139617962271 1.71684161977921e-16 0.0126840970836392
"Rv0134" 0.649744069040403 0.872346203997307 3.74900556248463e-13 2.18604847693812e-28
"Rv0135c" 3.19053321822052 2.94772496004045 6.90272758818042e-200 3.10861869528494e-180
"Rv0136" 3.88778396726983 3.49652321610962 2.76498528019124e-224 3.90945926944117e-194
"Rv0137c" 2.0654966568921 2.49984000868881 6.40990934550681e-47 1.6717194274514e-77
"Rv0139" -1.43045333156333 -1.13305624908238 2.24065461808081e-22 7.08067212977651e-26
"Rv0140" 1.88937957140732 0.865648947064007 1.8269984897937e-35 9.04137330057596e-10
"Rv0141c" 1.97144170510469 1.60197108733796 5.7182120105476e-28 9.79117849606213e-22
"Rv0144" 2.15561798021751 1.03754535823316 9.36591600165165e-73 3.09929955500604e-18
"Rv0145" 1.66497167070969 0.638677414618748 2.88474639971921e-24 0.000100461617209189
"Rv0146" 2.03935482666511 0.897660673238385 9.19266330146168e-19 8.8231475790909e-05
"Rv0147" 0.745873107918666 0.400087116814846 2.0254874654973e-08 0.00208136690480308
"Rv0150c" 0.635362394751991 0.477470711129817 0.0115150904934365 0.0143121398969554
"Rv0153c" -0.452254404166263 -0.35409778969366 0.00164990424440246 0.000665698905938732
"Rv0155" -2.27736966439607 -2.35766999149011 3.47846512407998e-24 4.0363538819961e-78
"Rv0156" -2.00116044189003 -2.24772907893005 4.87758958207655e-11 8.16298847228639e-26
"Rv0157" -2.28747193898034 -2.26975464001112 2.47362830771678e-97 7.55316494722062e-184
"Rv0157A" 1.68872715805283 1.6812535376066 3.22494866871791e-14 2.05958374851207e-21
"Rv0158" -1.59983149179582 -1.75434914242442 1.50416053317577e-10 5.09634176038327e-18
"Rv0159c" -0.673548773333883 -0.446829104121065 0.000105896489178949 0.00207384546816775
"Rv0160c" 1.56160738572119 1.17586760778848 9.90862943918064e-12 1.799727837727e-11
"Rv0161" -1.66429835937649 -1.78055406189348 1.15961924364486e-05 1.27851176149208e-19
"Rv0164" -0.725974587013861 -0.69746296052291 1.03590186730145e-05 1.94512827676198e-07
"Rv0167" -2.0490699404618 -1.71683996448376 1.81387158134661e-23 7.08965297594003e-19
"Rv0168" -2.02978684077699 -1.84042154833304 1.19056638579783e-22 2.87309985784965e-24
"Rv0169" -2.49125678764259 -2.80429894069727 3.74598774273614e-32 1.13738115772952e-44
"Rv0170" -2.37535560400426 -2.68079612970137 1.16907075460794e-37 1.61387133479686e-56
"Rv0171" -2.3722478836348 -3.39104057023207 2.63336798054075e-34 1.75019772795068e-77
"Rv0172" -2.7155089743275 -3.46982547021301 1.84284689567476e-40 8.61467900428806e-72
"Rv0173" -3.06468583326904 -3.57205226631855 3.1899073521993e-42 2.88827916091224e-68
"Rv0174" -2.70038718453959 -2.92687095369332 1.45572284784065e-55 1.53374333668774e-69
"Rv0175" -1.44964348270381 -1.24224373630035 1.0527984720846e-40 5.22413835393733e-40
"Rv0176" -2.67736546539128 -1.78481978721597 7.82694598987378e-76 4.67290063688942e-60
"Rv0177" -2.22727565814998 -1.8092126394956 4.51804680732456e-59 6.71691542522589e-71
"Rv0178" -1.77478900526889 -1.53741919526249 1.7152507306695e-33 3.5386804037302e-38
"Rv0179c" -0.865893536748206 -1.46154288888984 1.02301981075931e-09 1.94424322591409e-29
"Rv0180c" -0.378333456600071 0.643349094549166 0.00212044605199245 3.63494161343114e-12
"Rv0182c" 0.512083458369479 3.12325227620233 3.63520086200317e-05 1.49054142639329e-174
"Rv0183" -1.49824404866015 -2.39689603858269 3.10787246625437e-22 3.98595892564612e-95
"Rv0184" -1.98095647229516 1.49996345076466 2.91612750026828e-21 1.60024718505506e-19
"Rv0185" -2.066853093974 0.996830386728932 1.53207936318472e-18 3.86800292959925e-12
"Rv0186" 3.54137592776789 1.10010977009481 2.269518216509e-66 9.19587685687879e-08
"Rv0186A" 6.29158062327837 3.13151809149767 3.72949198387496e-221 1.35231612698641e-57
"Rv0187" -0.501733872229372 -0.723434461127213 0.000849846026007019 1.28030387104605e-09
"Rv0188" 5.3260244089391 3.44247412187328 3.24788594620295e-149 3.29910510590344e-64
"Rv0189c" 2.61545516686006 1.82487339468055 9.82113692148385e-92 3.38575767338609e-46
"Rv0190" 2.86656825875441 2.003977721773 1.06819447649602e-106 4.47153566080695e-55
"Rv0191" 1.12855758405463 0.261760478113777 2.25381157151069e-18 0.0312931608118072
"Rv0193c" 0.371423063140331 0.62663782142971 0.0346368180657136 5.56695247372148e-06
"Rv0195" 2.10311510066952 2.38576446301453 7.31754100989044e-07 9.23977702852037e-09
"Rv0196" -1.10929335067495 -1.15626450430945 0.0109796921807704 0.000147588992179779
"Rv0197" -0.890125425431423 -0.588798343947201 1.33931594589518e-06 5.26600130187285e-07
"Rv0198c" -0.676733044397153 -0.318199717193211 1.07418132453119e-11 0.000213703394943247
"Rv0199" -1.22386226808606 -1.45646043367139 1.28657295344435e-09 2.91910716362042e-27
"Rv0200" -1.42561098152198 -0.552410224706156 1.28594964578385e-19 6.67817758013104e-08
"Rv0201c" 0.330058771192519 0.823670348515019 0.0125038285134548 8.76793216593882e-15
"Rv0203" -2.18814966314369 -1.63784883724863 9.29060986395342e-16 1.05887006831319e-26
"Rv0204c" -0.888339620565662 -1.09480670559598 1.03304203935256e-13 5.43437561212725e-38
"Rv0205" -0.913645117944077 -0.674751153042899 7.23156696201743e-10 3.89475619264659e-10
"Rv0207c" 1.69601204484322 1.54838391659102 3.39736789113487e-63 2.6912365446201e-55
"Rv0208c" 3.4531255597466 2.74298088068324 1.06936161686365e-194 6.52527467532757e-129
"Rv0210" -0.678232422466152 -0.783313626443333 0.00464526538617078 8.43538105329574e-07
"Rv0211" 2.91168345919769 1.23932803387777 2.36759151680755e-70 4.65762352859478e-14
"Rv0212c" 3.35661595207238 1.99077932525999 2.9933311752638e-156 2.8587793477102e-60
"Rv0213c" 1.09698058039412 0.717852410757375 3.23727183934661e-14 8.3236459976438e-09
"Rv0214" -1.24350457111429 -1.38995055277631 2.77344421786439e-08 4.69932300128584e-19
"Rv0215c" -1.90282338084326 -1.85613166545804 1.46216265479139e-18 1.15426692602915e-35
"Rv0216" -0.929601316465641 -0.364905111479509 2.37555054002373e-06 0.00121286406511316
"Rv0217c" -1.33504800187868 -0.876379184321651 3.28912044343746e-06 2.21681130744957e-07
"Rv0219" -1.53736939515489 -1.04612894515563 0.00461265232389373 3.08547653973996e-05
"Rv0220" -1.72203995614444 -2.45803406757548 2.37711443627929e-38 2.80360414912611e-84
"Rv0221" -2.3247762810669 -2.90706715327045 6.01653430208197e-49 7.74358427178272e-98
"Rv0222" -1.54505905719841 -2.63348359871315 2.07718061351646e-19 8.68973046567225e-65
"Rv0225" -2.63986082581395 -2.39213646746541 2.70283401630708e-44 1.85922401732721e-97
"Rv0226c" -2.85418854128074 -2.72394207671915 3.953024110722e-26 1.17330832970002e-75
"Rv0227c" -1.40388484264418 -1.83635934374438 2.84814623596514e-18 2.16268536279688e-45
"Rv0229c" 0.913224571225111 0.440556079868998 1.39880691738798e-07 0.0092809713875499
"Rv0230c" 0.707467547674495 0.710835489025124 1.85923034598875e-06 1.27276831094913e-08
"Rv0232" 3.07396513624985 2.73412386492217 1.1477959084774e-67 2.82358285331285e-54
"Rv0233" 2.98332416776683 1.92329803328337 3.45386652037556e-65 3.52412581921235e-28
"Rv0235c" -2.1689900254649 -2.77681021145354 2.66605772456361e-21 8.04598268594551e-66
"Rv0236A" -1.37924767053032 -1.46404647086224 3.01380434965499e-10 6.97066795407946e-19
"Rv0236c" -1.91719518439158 -2.10247399448663 2.58052503348632e-20 3.84972775082701e-26
"Rv0237" -2.3547698887317 -3.39954197563742 1.97006087827287e-25 1.17458077562554e-75
"Rv0238" 0.381561838950236 0.472093482790778 0.00444795310128142 0.000114215789347614
"Rv0241c" -1.31595405519761 -1.62424071880088 3.98921788350144e-14 5.29765377993151e-24
"Rv0242c" -1.51775704492696 -1.54695257679947 8.58947915042772e-13 6.58482263258221e-14
"Rv0243" -1.23936770181501 -1.60977418775868 4.3916308396277e-09 8.38747044641435e-15
"Rv0244c" 0.419215802820133 -1.42890738994075 0.0101964026656856 1.53461769221405e-19
"Rv0245" 1.76344159082119 1.78715775300247 4.51206263656256e-34 6.51685907467059e-40
"Rv0246" -0.695626636692452 -0.756304167911633 2.24244082249676e-05 4.33437720781013e-08
"Rv0247c" -1.85540729240335 -2.54686857780547 1.22206268838707e-20 4.58841700391428e-49
"Rv0248c" -1.88334161621205 -2.1942650165981 2.08560798127973e-36 3.66186483335321e-55
"Rv0249c" -0.98149255041315 -0.947531432759501 4.98079975839616e-13 1.12744371953394e-14
"Rv0250c" 0.738628264297005 1.33576321842963 0.000123562929540517 3.5012714903217e-13
"Rv0251c" 4.70761506763819 4.11428103887385 6.81711910832405e-84 4.58812569523508e-66
"Rv0252" 2.22549101372187 3.01944076385019 9.50844057240571e-94 3.7947539923903e-190
"Rv0253" 2.36655191377994 1.92245475085028 4.31041326925026e-21 1.14993588308678e-17
"Rv0254c" 0.933281356114459 1.22670001008426 0.000668312244242355 4.81080923253175e-11
"Rv0255c" -0.853762747814898 -1.12651569447194 0.000114834733250715 1.80887711305594e-12
"Rv0256c" -0.240114454140072 -0.223552803550327 0.0325753621128092 0.0208478975376296
"Rv0257" -0.336925051592912 -0.737374920718342 0.0474450456558838 8.88120614107845e-07
"Rv0258c" 1.87696123598673 1.54679437723924 6.54568207156312e-26 2.98078045139583e-21
"Rv0259c" 1.2319750813842 1.61439474828703 2.43583945930622e-05 1.25149820931662e-17
"Rv0262c" -0.410970932249083 0.358900483165435 0.0279085854300084 0.00455401689052129
"Rv0264c" -0.802405646068939 -1.63005627255203 0.00108116853331386 3.69890070247424e-22
"Rv0265c" -1.85134779532916 -2.07527051582328 3.66086888620083e-30 1.03956827332938e-101
"Rv0266c" 0.821205286580288 0.867215074359574 9.15071727198202e-13 3.60418835846612e-20
"Rv0267" 1.36950854467098 1.85439193295646 1.9452377767212e-19 2.82309408940792e-38
"Rv0268c" 2.74038200706079 2.98389417549524 2.3714018402486e-107 5.13323935419662e-141
"Rv0269c" 0.573186118152156 0.744565132854016 0.000177330115893371 7.9382739905801e-09
"Rv0270" 0.542181137159076 0.629509684533457 2.59121848300957e-05 6.09203579024436e-07
"Rv0272c" 1.47072677839577 0.72052152557159 9.49807299440005e-44 5.75519877201144e-13
"Rv0273c" 1.31437601022837 0.889456817333031 2.34977339812684e-25 1.08173786671834e-16
"Rv0274" 1.58008734345166 1.334077542484 1.62703411967976e-20 7.21355238601879e-16
"Rv0275c" 4.34186015243727 4.09739359330857 9.42657995218444e-143 8.60372224618415e-129
"Rv0276" 2.8175167940327 1.98848519269488 5.22431061492846e-87 1.28342273216875e-44
"Rv0277A" 1.03808715861047 1.64367405740596 1.06456892626513e-08 1.18405461944872e-20
"Rv0277c" 2.46739815368556 2.71519984542084 4.51884092685204e-54 5.6822334651121e-68
"Rv0285" -0.805444430293893 -2.27440221272939 0.00576246473044653 5.55278978027392e-16
"Rv0290" -0.492039409802502 -2.10493743577474 0.0357956432442947 5.2813029279556e-20
"Rv0292" 0.478512768090608 -1.1411351728916 0.000517513962578232 4.18343712175759e-18
"Rv0294" -0.719629882607674 -0.478938997847248 0.00469175173903682 0.00701019178406719
"Rv0295c" -1.06766055257862 -1.38709747749411 9.44599651139874e-10 2.12216178506046e-24
"Rv0297" 1.44263755998937 1.66687018610809 0.000123466670732142 6.42790261096067e-06
"Rv0298" 0.742807454932101 1.21879826581698 1.27510864098657e-06 3.10426871068485e-17
"Rv0300" 0.685573901857285 0.990288332315591 4.24578951822262e-10 1.992524581994e-23
"Rv0301" 0.740140123091305 0.455643436924806 1.67680653444997e-12 1.8013216331889e-06
"Rv0302" 0.668494654594236 0.700956391900536 2.18118354007959e-06 4.12819164445184e-08
"Rv0304c" -0.598485333570935 -0.878373296575735 3.97515002215758e-05 2.44312376223596e-12
"Rv0305c" 0.376970336495668 0.487402835090187 0.0141603899360764 0.000274769406735181
"Rv0306" 1.69220687125387 1.65882470920932 2.745084096006e-16 3.35403605672068e-24
"Rv0307c" 2.30258748944265 2.14777102607015 1.15162589860817e-23 8.73036575568042e-24
"Rv0308" -2.08718062712178 -2.09195917992504 3.93249455898698e-23 3.57150446610137e-37
"Rv0309" -0.985090989216496 -2.00323144330463 6.31699800998663e-10 2.53227903126904e-49
"Rv0311" 0.981213652228482 0.680873109548601 1.34554168612452e-05 0.00172162437639228
"Rv0313" 1.9387809746406 2.38123827828756 8.30118566140018e-47 4.6152276667064e-73
"Rv0314c" 1.3627724242865 1.66807101255569 6.64225862122114e-38 4.83327907610541e-63
"Rv0317c" -0.558052720609168 -0.892706639824487 0.000142454581841338 4.57518653255847e-13
"Rv0319" -1.78523390779302 -1.11754836926354 1.84355478294661e-10 2.92946394307232e-13
"Rv0320" -1.38717074850097 -1.55540945803826 1.43305596235755e-05 2.80544454264244e-12
"Rv0322" 1.55197391161691 1.25761800150086 6.04635562658426e-14 5.79870842101953e-15
"Rv0323c" 1.27611574367691 0.62535096802181 3.92276779779286e-14 1.54069306810403e-06
"Rv0324" 1.88917649296872 0.616771145631003 1.84589800489398e-19 0.00179808234935604
"Rv0325" 1.85743694744906 1.29209606375623 8.32552847469194e-08 1.29744027463179e-05
"Rv0328" 1.37914464602476 1.46094290964877 1.69517857973228e-15 8.47348224245944e-20
"Rv0329c" 1.14377689248884 1.36676386791081 2.06718125532039e-06 3.23580504946419e-11
"Rv0332" 0.516046152742219 0.595478958078314 0.000652219478109005 1.67898137660772e-06
"Rv0336" 1.4371766580977 0.498751814740147 1.01461992902499e-28 0.000102938472980655
"Rv0337c" -0.540496837837974 -0.551822584903964 4.34720364185628e-07 4.67365911725741e-10
