"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0418" -3.2635375523725 -0.713768965799931 3.50061896437625e-63 3.92097537091397e-08
"Rv0422c" -0.352216502626558 -0.589007378182435 0.0101046275481955 1.12118057044077e-07
"Rv0424c" -2.2188644088547 0.444430120578044 2.36277072233674e-24 0.000879446430806683
"Rv0425c" -0.969156327749672 -0.531248629353711 1.57500814791904e-10 0.000361824086041237
"Rv0426c" -0.640240761483183 0.247064087328581 3.94706255712779e-06 0.0267964419487955
"Rv0427c" -1.9293666526062 -1.2477930513697 5.61358008880214e-16 5.64510765548888e-23
"Rv0428c" -3.24450295036872 -1.42754741416232 5.77512458617679e-12 5.2560301864799e-16
"Rv0429c" -3.09451574129547 -1.5171039702962 7.83166634028971e-21 8.19139239919242e-21
"Rv0431" -1.98564326474006 -0.869139376039675 4.518006490049e-25 1.01249857174249e-11
"Rv0432" -2.29063920454016 -0.957761727246241 1.09553530714745e-41 2.5230357290214e-16
"Rv0433" -2.152864044202 -0.826643171751958 5.09288013925904e-49 2.32012521771584e-15
"Rv0434" -1.93619460942825 -1.43284845856168 6.0105289692492e-34 1.82275772237292e-42
"Rv0435c" -1.98839790696625 -1.43794265710046 1.33790282114038e-34 1.93468193216905e-26
"Rv0436c" -1.15082713308051 -0.312651294033912 7.54463548641536e-13 0.00455170196322474
"Rv0439c" -0.677536211980791 -1.06112362873011 0.000454413468388169 1.4015600089396e-13
"Rv0442c" 1.75045751274552 0.628281466893279 3.11645431829782e-16 0.00289680704636901
"Rv0443" -0.701860423659353 -0.434723719307089 1.81807261561817e-06 0.000770995722055786
"Rv0444c" -1.36472443532834 -1.46673889623113 7.84423731503368e-19 1.04391107477901e-30
"Rv0445c" -1.02446711279275 -0.731624348123641 2.82593243571363e-08 1.70032187764016e-07
"Rv0446c" -1.68140152812496 -0.836305300070171 6.06331987600696e-19 2.20946432332578e-13
"Rv0447c" -1.18503493085896 -0.724596142634274 4.84614646986468e-09 1.14586046356898e-07
"Rv0448c" 1.70519690717943 1.00152678139379 1.56384299085599e-19 3.44881680754703e-10
"Rv0451c" 1.89922912608482 0.875894757040053 8.82013774882121e-55 1.07406438011264e-13
