"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0086" 0.843967827000717 1.01140502020186 0.000150490365176943 4.67742687964844e-06
"Rv0087" 0.566776765993594 1.50584662418412 0.00531813853975631 6.6782984828864e-14
"Rv0088" -0.90596216587653 2.30131934068435 2.91849572434455e-05 1.2970880886071e-27
"Rv0090" 0.778671823176449 1.71462773500266 0.000162542857387332 1.7334890664866e-17
"Rv0094c" 2.05506839094766 0.660014825133007 3.01394030590934e-63 3.74573427520955e-07
"Rv0102" -1.32273107091809 -0.714923228661925 5.8935755723061e-25 2.02304153296474e-08
"Rv0104" 1.2785840228884 1.25465047970042 6.27489199079779e-25 1.73773012357452e-23
"Rv0108c" 1.41806819224784 2.80457006395325 8.62491671477739e-18 3.57243356325453e-64
"Rv0109" -0.527048419757885 -0.782634584247139 0.0155466327431014 0.00041061437115174
"Rv0110" -1.73115012009417 -1.01079122203143 7.02937280034151e-33 3.71309608421086e-14
"Rv0111" -2.5399654601954 -0.343675841193328 1.65306064311854e-91 0.0036427891273419
"Rv0113" -0.673252531677678 0.67557503463441 0.000237300838058176 0.000214655479011952
"Rv0115a" 2.11698472779416 3.8804356391292 1.68948278549466e-17 2.44765145550488e-50
"Rv0116c" 3.11044312165133 2.5506637717385 9.59130590809009e-68 1.57167875623136e-45
"Rv0117" -0.544424934900941 1.65745457510545 0.0108330919778474 4.76557173818972e-16
"Rv0119" -1.31875810105063 1.91344362917922 7.63094780919579e-19 3.79249851998552e-43
"Rv0120c" 0.309308447834412 2.42082072803011 0.0124926257814962 7.80848933997044e-92
"Rv0122" 1.61886377892672 0.753754864249667 4.83971630398636e-10 0.00910521188310197
"Rv0125" 0.578844292564617 0.285394923440304 1.18084416817115e-09 0.00372207129802982
"Rv0128" -0.605976132322284 2.76594809682136 0.00863867929380845 1.06949903505582e-34
"Rv0129c" -3.45490054754202 1.24869181067696 2.78482010615853e-77 6.09022798427575e-12
"Rv0131c" 1.08841181597011 1.63475534146165 1.18248126328715e-19 2.38241730983443e-39
"Rv0132c" 1.63965191904316 1.26560709466324 1.17031367275805e-22 6.42547223714719e-13
"Rv0133" 0.323139617962271 -1.79036460625689 0.0126840970836392 8.8055168253071e-40
"Rv0134" 0.872346203997307 -1.43720602904569 2.18604847693812e-28 1.45812078709369e-60
"Rv0135c" 2.94772496004045 0.953828736779861 3.10861869528494e-180 3.64578912301022e-19
"Rv0136" 3.49652321610962 2.83926444417125 3.90945926944117e-194 9.88477838184862e-123
"Rv0137c" 2.49984000868881 2.5996420780065 1.6717194274514e-77 8.19391909002464e-82
"Rv0138" 0.556513475343538 -0.52361376302504 1.02375891413555e-05 6.37865020912846e-05
