Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
03_12_AN_F1C14_1	0.002179607147607715	0.009782236849630222	0.0012557736593556378	0.0	8.398486256837068e-05	0.0004599171045410775	0.0	0.0	0.0	0.0	0.000807054536490343	0.0015173265170685636	0.00042472344784576027	6.078904338282068e-05	3.999279169922413e-06	0.0002903476677363672	0.0003495369994512189	0.00041992431284185335	1.9996395849612064e-05	0.000734267655597755	0.003056249141654708	0.0008166528064981567	0.000321542045261762	7.598630422852585e-05	0.003661740007980961	0.0018964581823772083	0.0035873534154204044	0.00047111508621686023	0.0033417976743871686	0.0018804610656975185	0.0011213978792462445	0.001246175389347824	0.0	0.0	9.598270007813791e-06	1.5997116679689652e-06	0.00010398125841798275	0.0001539722480420129
03_12_AN_F1C14_2	0.0	5.9989187548836193e-05	0.0	3.999279169922413e-06	0.0	0.0	0.0	0.0	0.0	7.998558339844826e-07	0.0	1.5997116679689652e-06	2.159610751758103e-05	0.0003551359902891103	0.00014477390595119135	0.00025435415520706545	0.00014877318512111377	7.998558339844826e-07	0.0012469752451818084	0.00021596107517581032	0.0004791136445567051	0.00010718068175392067	0.0005239055712598362	0.001150192689269686	0.000760662898119243	0.0009822229641329447	0.0007166708272500965	0.0003383390177754362	0.0014829327162072308	0.0010534101333575636	0.00020076381433010513	0.0014613366086896498	0.001562918299605679	0.002589933190441755	0.0013925490069669842	0.0019684452074358117	0.0013941487186349532	0.0006658799817920818
03_12_AN_F2C14_1	0.0020405688686531264	0.009779000274187788	0.0012627931542628554	0.0	0.00015293342698685102	0.00042821359556318285	0.0	0.0	0.0	0.0	0.0008485620434527561	0.0014943780579858013	0.00046928714452536567	5.156041252699548e-05	5.24343178240632e-06	0.00029712780100302476	0.0003661663194713747	0.00041160939491889615	3.320840128857336e-05	0.0007358282601310202	0.0030403165284985977	0.0008747792023647877	0.00031984933872678553	6.99124237654176e-05	0.0037071062701612683	0.0018727790516161241	0.0037333234290732997	0.00047453057630777193	0.003381139594355009	0.0019182221270636454	0.001030334345242842	0.0012662887754511265	0.0	0.0	9.61295826774492e-06	0.0	9.962520386572008e-05	0.0001376400842881659
03_12_AN_F2C14_2	0.0	7.86514767360948e-05	0.0	4.3695264853386e-06	0.0	0.0	0.0	0.0	0.0	1.74781059413544e-06	1.74781059413544e-06	3.49562118827088e-06	2.534325361496388e-05	0.0003635446035801715	0.00013195969985722574	0.00029363217981475396	0.00013807703693669975	8.7390529706772e-07	0.001313479661492783	0.0002359544302082844	0.0004963782087344649	0.00011535549921293905	0.0005881382649265756	0.001188511204012099	0.000820597073946589	0.0010574254094519412	0.0007664149455283905	0.00034781430823295256	0.0015284603645714422	0.0010792730418786342	0.00021148508189038824	0.001467286993776702	0.0016123552730899437	0.0026785197355125617	0.0014471871719441444	0.002034451531573652	0.0014367003083793316	0.0006882004214408295
03_12_ANmF1C14_1	0.002035673187090906	0.009793803444258713	0.0012790882859339164	0.0	0.00012122078526824696	0.00043472281613440286	0.0	0.0	0.0	0.0	0.000790861123198356	0.0014738775477787546	0.0004138226807433258	6.855244408273276e-05	3.3440216625723297e-06	0.0002859138521499342	0.000334402166257233	0.0004380668377969752	3.176820579443713e-05	0.0007490608524162019	0.002893414743540709	0.0008293173723179378	0.00032269809043822983	6.18644007575881e-05	0.0035078787240383743	0.0018049356923734152	0.0035087147294540176	0.00045562295152547997	0.0032219648718884403	0.0018199837898549907	0.0010040425041873422	0.0012038477985260388	0.0	0.0	7.524048740787742e-06	2.5080162469292475e-06	8.945257947380983e-05	0.00012749082588557007
03_12_ANmF1C14_2	0.0	5.434035201680036e-05	0.0	4.180027078215412e-06	0.0	0.0	0.0	0.0	0.0	8.360054156430824e-07	8.360054156430824e-07	1.6720108312861648e-06	1.5048097481575484e-05	0.00034192621499802074	0.00012623681776210546	0.0002859138521499342	0.0001237288015151762	8.360054156430824e-07	0.0012230759230858297	0.00022321344597670302	0.0004472628973690491	0.00010115665529281298	0.0005425675147523605	0.001114395219052229	0.0008034012044330022	0.0010073865258499145	0.0007231446845312664	0.00034359822582930694	0.0014563214340502497	0.0010391547316443515	0.00020231331058562596	0.0014320772769966005	0.001539921975614558	0.0025280803769046813	0.0013601808112512952	0.0019370245480450222	0.001357672795004366	0.0006541742377407121
03_12_ANmF2C14_1	0.0019258490045013928	0.009597966732410654	0.001228789968069334	0.0	0.00010277152460216249	0.0004021494440954185	0.0	0.0	0.0	0.0	0.0007801699215451119	0.001580000482579333	0.00043610873048569824	4.736426786012706e-05	7.149323450585217e-06	0.00028507927259208555	0.0003378055330401515	0.00038695713176292485	1.9660639489109346e-05	0.0007042083598826439	0.0030509737825372414	0.0008212785313859767	0.00031814489355104215	6.88122382118827e-05	0.0036586662758369844	0.001856143100858187	0.003664921933856247	0.00044683271566157604	0.0033092430921896326	0.0019061883650122833	0.0010205659225710397	0.0012359392915199192	0.0	0.0	6.255658019262065e-06	8.936654313231522e-07	8.847287770099206e-05	0.0001251131603852413
03_12_ANmF2C14_2	0.0	3.1278290096310324e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1617650607200976e-05	0.0003324435404522126	0.0001286878221105339	0.00025469464792709834	0.00011438917520936348	8.936654313231522e-07	0.0012582809273029981	0.0002144797035175565	0.0004432580539362835	0.00010723985175877825	0.0005397739205191838	0.001180532034777884	0.0007569346203307098	0.0009919686287686988	0.0007533599586054173	0.00029222859604267074	0.001516550236955389	0.0010357582349035334	0.0001921380677344777	0.0014790162888398167	0.0015362108764444984	0.0026166523829141896	0.0014057357234713184	0.002002704231595184	0.001415566043215873	0.0006188633111912829
10_3MMmADN_F1C1_1	0.0002879475899014052	0.000109874738251852	4.9254193009450896e-05	0.0	0.0006327269409675615	0.0	0.0	0.0	1.1366352232950207e-05	7.804895199959142e-05	0.00010684371098973194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014094276768858256	5.3042977087100964e-06	0.0	5.3042977087100964e-06	0.0	0.0	0.0001538246335525928	0.00011593679277609211	0.0
