10_3MMmADN_F1C1_2 - illumina_universal_adapter	0.0	0.0	7.5775681553001375e-06	1.1366352232950207e-05	2.6521488543550482e-05	4.1676624854150754e-05	5.3042977087100964e-05	6.06205452424011e-05	7.19868974753513e-05	0.00017201079712531313	0.0004849643619392088	0.0009449227489659272	0.001706468348573591	0.002499839734433515	0.0034144522107782418	0.004511684079665702	0.005815025802377326	0.007356303165165373	0.009415128432960421	0.01269545768738985	0.01820359197947752	0.02819006905134757	0.048329729694504275	0.08840066785654695	0.16789390434653856	0.31181692959060064	0.5541558945220698	0.9424827720199206	1.5206686506760783	2.3035284339909703	3.369203520295683	4.782998907466224	6.39360723009119	8.300928115702797	10.451763247066761	11.866047387383318
10_3MMmADNmF1C1_1 - illumina_universal_adapter	0.0	0.0	0.0	4.243974913694526e-06	1.273192474108358e-05	2.9707824395861684e-05	3.3951799309556207e-05	4.243974913694526e-05	5.941564879172337e-05	0.0001468415320138306	0.0005754829982969777	0.0011509659965939557	0.0018631049871118972	0.002610893366904873	0.003536928693073018	0.004733729618734874	0.0061342413402540675	0.007766474092060984	0.009933447682993408	0.013147834282625642	0.018223628279404294	0.027381277348174343	0.04549116709989163	0.07950407964820502	0.14453875122565996	0.2584572234490139	0.4458125887839552	0.7430512549943097	1.1805066083782176	1.7637722078719282	2.574052269474073	3.6567386512715627	4.893485566411078	6.387055774657834	8.106144019458455	9.249280731131627
10_3MMmADNmF1C1_2 - illumina_universal_adapter	0.0	0.0	0.0	4.243974913694526e-06	1.273192474108358e-05	2.9707824395861684e-05	3.3951799309556207e-05	5.092769896433432e-05	6.365962370541789e-05	0.00015448068685848076	0.0005873661280553224	0.0011840690009207728	0.0019751459248334323	0.0028765661965021497	0.003968965339287121	0.00531091020699733	0.006881180925064305	0.008721368447642252	0.011214279311946417	0.014735929695330136	0.020058723032085807	0.02946422023581562	0.04786694425657782	0.08215826155922959	0.14783716852858336	0.26305344828054505	0.4523695300256132	0.7529566924428727	1.1957305951886226	1.7864333363210914	2.6063557089271505	3.7016449986283475	4.952893576047956	6.464066094646752	8.20153075082367	9.355384347948904
11_10_AN_F1C7_1 - illumina_universal_adapter	0.0	0.0	3.358617904550229e-06	2.686894323640183e-05	4.030341485460274e-05	5.373788647280366e-05	5.7096504377353885e-05	6.381374018645435e-05	8.060682970920548e-05	0.00015987021225659086	0.0004688630594752119	0.0008839882324776203	0.0014039022841019955	0.001948670108220043	0.002668086063374702	0.003496992962217698	0.00457510930957832	0.006126790781480527	0.008525515688910301	0.012511523418030513	0.019643884400133378	0.03344108675202572	0.059769292505794956	0.10974821381982602	0.20567638668600874	0.36769812957225445	0.6328415331526486	1.040902860978207	1.5984072359138892	2.356962508957434	3.3602992286732465	4.580436077574938	5.983437580354934	7.628430861775678	9.498045150034836	10.763131054076704
11_10_AN_F1C7_2 - illumina_universal_adapter	0.0	0.0	3.358617904550229e-06	2.686894323640183e-05	4.366203275915297e-05	5.7096504377353885e-05	6.0455122281904115e-05	6.381374018645435e-05	8.060682970920548e-05	0.00014710746421930002	0.00044468101056245027	0.0008759275495066997	0.0014321146745002176	0.0020010645475310265	0.002751379787407547	0.0036246204425906064	0.004747070546291293	0.006347116116019022	0.008831821641805283	0.012901123094958339	0.020206117037355083	0.03423775091898503	0.06089711639814292	0.11142282070703473	0.20846739816468998	0.3725533476150723	0.6407732451960344	1.0537865192600615	1.6182237532743167	2.3864887906799157	3.4032599820139295	4.641073236947269	6.064004106649284	7.730736378319021	9.626694321974307	10.908357692269457
11_10_AN_F2C7_1 - illumina_universal_adapter	3.6012076001469725e-06	3.6012076001469725e-06	3.6012076001469725e-06	1.0803622800440917e-05	2.880966080117578e-05	5.4018114002204585e-05	5.761932160235156e-05	6.122052920249853e-05	6.48217368026455e-05	0.0001598936174465256	0.0004933654412201352	0.0009168674549974193	0.0013879054090966433	0.0019453723455993943	0.0026828996621094947	0.0035695169732656794	0.0046671650497904765	0.006317958613697848	0.008705559252595292	0.012914650695647073	0.020365549220351158	0.03462993252453332	0.06259330953967455	0.11597617052121323	0.21764114203944235	0.3850043842901928	0.6507194870670371	1.051476993883313	1.5861634113490546	2.299106003814471	3.238960687165149	4.372801620312943	5.673904241657164	7.193787427125512	8.915961967358438	10.083600954075132
11_10_AN_F2C7_2 - illumina_universal_adapter	0.0	0.0	3.6012076001469725e-06	1.0803622800440917e-05	2.520845320102881e-05	4.321449120176367e-05	4.681569880191064e-05	5.041690640205762e-05	5.4018114002204585e-05	0.0001555721683263492	0.0004998476149003998	0.0009463973573186244	0.0014448044891789654	0.002064932437924274	0.0028355908643557266	0.003776946531034145	0.004916368615720647	0.006644228022271164	0.009160751893253867	0.01348724270407044	0.02107354663454005	0.03557849060641203	0.0638710179962067	0.11796475735801437	0.22082893100709247	0.3904148385886536	0.6596555236060418	1.0650873978873083	1.6058180821891366	2.3265580093503915	3.277940878470659	4.426111016659439	5.742649854260929	7.27944863206869	9.021570981440348	10.200762642138313
11_10_ANmF1C7_1 - illumina_universal_adapter	0.0	0.0	3.340083977059368e-06	6.680167954118736e-06	1.3360335908237472e-05	2.0040503862356207e-05	2.3380587839415575e-05	3.006075579353431e-05	3.674092374765305e-05	8.550614981271982e-05	0.00028724722202710565	0.0006666807618210498	0.0011810536942881925	0.0017869449277267621	0.002468990075842285	0.0032592539448145314	0.004316056515156115	0.005966057999823443	0.008912680084385219	0.013884061075840382	0.023033887122596814	0.04198552360843168	0.07845122443637502	0.14621418014616008	0.27370652158410697	0.48039292213492696	0.8009207409094522	1.2758112087005713	1.8992552514553833	2.7193520824939283	3.7760818390048128	5.036873358077343	6.456226679742427	8.08965132763161	9.925397554330392	11.160636762961621
11_10_ANmF1C7_2 - illumina_universal_adapter	0.0	0.0	3.340083977059368e-06	6.680167954118736e-06	1.0020251931178104e-05	1.670041988529684e-05	2.0040503862356207e-05	2.6720671816474943e-05	3.674092374765305e-05	9.018226738060294e-05	0.00029993954113993125	0.0006954054840237604	0.0012137865172633742	0.0018363781705872406	0.002544475973723827	0.0033681406824666664	0.00449575303312191	0.006235268768374429	0.009242680381318685	0.014294223388223271	0.023550932122245603	0.042622143614459186	0.07941784473933601	0.1476798089952937	0.27609067352693195	0.4846909421966069	0.8079436014796173	1.286693870314626	1.9153778368126484	2.7415943697139626	3.8076436285376376	5.08008268845497	6.510342052321948	8.15322448200057	10.001689080467198	11.242074690490282
11_10_ANmF2C7_1 - illumina_universal_adapter	0.0	0.0	3.3617724716756383e-06	2.017063483005383e-05	3.0255952245080745e-05	4.034126966010766e-05	6.051190449016149e-05	7.395899437686404e-05	8.404431179189095e-05	0.0001996892848175329	0.0005439347859171183	0.00102803002183841	0.0016102890139326309	0.0022691964183810557	0.0030592129492248306	0.0039944580508449925	0.005165699579976786	0.006779350366381093	0.009187051810595185	0.012927359862581497	0.019329519357640584	0.03138281837758642	0.05475251589168678	0.09963822957900556	0.18750420431669737	0.3390784568106199	0.5931908038176155	0.9944412083649101	1.5645211711487441	2.36790074756743	3.473960870245903	4.8590050773858176	6.493472631289234	8.440481482466357	10.68467976074803	12.220345494063396
11_10_ANmF2C7_2 - illumina_universal_adapter	0.0	0.0	3.3617724716756383e-06	1.680886235837819e-05	3.361772471675638e-05	5.0426587075134574e-05	6.387367696183712e-05	7.732076684853968e-05	8.740608426356659e-05	0.00019699986684019237	0.0005358665319850967	0.001022651185883729	0.0016244084583136684	0.0022981076616374664	0.0030968648009075976	0.004063710563761511	0.005273276299070406	0.006921889519180139	0.009367242815076999	0.013195629305821216	0.019637457716046074	0.031767405148346105	0.055210389302329	0.10019157732784338	0.18844079412730622	0.34052334661894607	0.5955857305264372	0.9978547521326495	1.5694004477141343	2.373830914207466	3.4825273388582274	4.871031482225989	6.506559339166972	8.45152490503581	10.693605939014827	12.223424877647451
12_1_C11R6_F1_1 - illumina_universal_adapter	3.3649987568012094e-06	6.729997513602419e-06	2.6919990054409675e-05	7.40299726496266e-05	8.412496892003024e-05	0.00010431496146083749	0.0001076799602176387	0.00011104495897443991	0.00013459995027204836	0.00024160691073832683	0.0004818678219739332	0.0008950896693091216	0.0014752154549816502	0.0023575181290149275	0.0038381175820074594	0.006224574700330878	0.01020469522987535	0.016042968072925445	0.025863380444774098	0.04084031691154492	0.06522511690258057	0.10794714111892871	0.182703280500273	0.3069013466152975	0.5059968820594519	0.7919033284313153	1.231318999089196	1.8427426381987324	2.656402702592022	3.74240086537	5.148720662805151	6.827850331450695	8.76136313811439	11.005442448039286	13.555223819022562	15.259555982357043
12_1_C11R6_F1_2 - illumina_universal_adapter	3.3649987568012094e-06	6.729997513602419e-06	2.6919990054409675e-05	7.739497140642782e-05	8.412496892003024e-05	0.00010431496146083749	0.0001076799602176387	0.00012113995524484353	0.0001514249440560544	0.00025641290526825215	0.0005007118150120199	0.0009220096593635313	0.0015364584323554324	0.0024961560777951373	0.004051458503188656	0.006510599594658979	0.010590324087404766	0.016572618877245957	0.02661714016629757	0.041899618520185936	0.06655025341300888	0.1099499883789768	0.18590070231898553	0.31187077677934155	0.514512347913413	0.8062449531328021	1.2544910535282803	1.877756123263	2.7078696855775446	3.817265357711314	5.25478273162052	6.9697832870135645	8.945999273900568	11.240010454378137	13.846658285352095	15.588427405855494
12_1_C11R6_F2_1 - illumina_universal_adapter	3.378828698622164e-06	6.757657397244328e-06	2.365180089035515e-05	6.081891657519896e-05	7.095540267106545e-05	8.447071746555411e-05	9.122837486279844e-05	9.798603226004276e-05	0.00011150134705453142	0.00019394476730091225	0.00043316583916336147	0.0008852531190390071	0.0014927665190512722	0.002503712065679024	0.004394504605427987	0.007487484396146715	0.012542212129285473	0.019846564009966868	0.03223943191077324	0.05129940459970087	0.08275967861257184	0.13852927358054984	0.237635049671316	0.40697451062312184	0.6879288472737329	1.0999229458115278	1.723589174300426	2.5906486523288326	3.733940216018655	5.216191144394076	7.116486977740783	9.32706943543658	11.762824471031696	14.473312743877523	17.431037346024663	19.35833677833076
12_1_C11R6_F2_2 - illumina_universal_adapter	3.378828698622164e-06	6.757657397244328e-06	2.365180089035515e-05	5.0682430479332465e-05	6.419774527382113e-05	7.433423136968762e-05	7.771306006830978e-05	9.46072035614206e-05	0.00011150134705453142	0.00018853864138311676	0.00042438088454694386	0.000886604650518456	0.0015197971486402497	0.002576018999829538	0.004532360816331771	0.00765439853385865	0.012817248785353317	0.020212829040897513	0.032758419998881606	0.05213194799104137	0.0840497154097058	0.14060387440150385	0.24101996026159567	0.41284556336984773	0.6983268547108727	1.1184004084328132	1.7540479634870256	2.6369953698220927	3.801268783964619	5.313724413608503	7.252160465305257	9.504728924175874	11.987348989586618	14.75029357797855	17.765521114216067	19.72946394375872
12_1_C11R6mF1_1 - illumina_universal_adapter	3.348432531763231e-06	3.348432531763231e-06	3.683275784939554e-05	6.36202181035014e-05	8.036238076231755e-05	0.00012054357114347632	0.00012054357114347632	0.00014733103139758216	0.0001506794639293454	0.00023104184469166294	0.0004875317766247264	0.0008880043074236089	0.001459246897342416	0.0024771703869984384	0.0045545379297043465	0.007791132814906686	0.013087013707143413	0.02122571381884712	0.03470851225124495	0.05570519328491946	0.09044652017497569	0.15239854919115264	0.26075717435154255	0.44249937719154914	0.7391363454939474	1.1656322242431874	1.8099844900605127	2.6891864380446227	3.836061412931379	5.300508425995623	7.1628577130473685	9.31380371220624	11.68134306968222	14.33888146280963	17.26073038689129	19.19141381536475
12_1_C11R6mF1_2 - illumina_universal_adapter	3.348432531763231e-06	3.348432531763231e-06	3.683275784939554e-05	6.027178557173816e-05	8.036238076231755e-05	0.00012054357114347632	0.00012054357114347632	0.00014733103139758216	0.0001506794639293454	0.0002330509042107209	0.0004908802091564896	0.0008980496050188986	0.001495409968685459	0.002559541827279814	0.0046730724413287655	0.007955206008963083	0.013340824893051065	0.021592032337822017	0.03525832487296047	0.056518192703631565	0.09177517820357935	0.15452346447580959	0.26437348148584683	0.4489585035453203	0.7510848921402913	1.1868217749906915	1.845576318813637	2.743483950293189	3.915742052830229	5.41558199775521	7.323655470401195	9.526582536183161	11.95443921791331	14.680543463993635	17.676421543547033	19.655828013790185
12_1_C11R6mF2_1 - illumina_universal_adapter	3.3721449229188368e-06	3.3721449229188368e-06	2.3605014460431857e-05	7.081504338129558e-05	7.755933322713324e-05	9.442005784172743e-05	9.442005784172743e-05	0.00010116434768756511	0.00010790863753340278	0.000165235101223023	0.0003169816227543707	0.0006481262541850005	0.0011195521144090538	0.0019113317423103966	0.003394401079410101	0.0056955527748099154	0.009694242224407072	0.015366189984756556	0.02500917560633526	0.04024587522605173	0.06588159535906532	0.1107999145903134	0.19088161221978991	0.32335632551665644	0.5413904486557889	0.8590781985570187	1.3369603674504924	1.9987613437269132	2.8668822861092313	3.979456083814797	5.408543450559433	7.079039300190904	8.94933675979227	11.086674375839578	13.478451791613853	15.076114706342155
12_1_C11R6mF2_2 - illumina_universal_adapter	3.3721449229188368e-06	3.3721449229188368e-06	2.3605014460431857e-05	7.418718830421441e-05	8.093147815005209e-05	0.00010116434768756511	0.00010116434768756511	0.00010790863753340278	0.00011465292737924046	0.00017602596497636328	0.0003378889212764675	0.0006892664222446103	0.0011944137316978521	0.002038124391412145	0.003599427490723567	0.0059558823628592505	0.010025386855837702	0.015801871108797667	0.025585812388154383	0.04107812059302811	0.06711040496897694	0.11263908243127334	0.19376816827380844	0.32854538212404394	0.5508911297616204	0.8756799424415327	1.3649437748788422	2.0420556379632835	2.9312383231051684	4.072720170376948	5.538678569708777	7.252275152458044	9.174705972567736	11.373337043591988	13.835646242574033	15.48038430042628
12_1_C15R_F1_1 - illumina_universal_adapter	3.3634677621705397e-06	3.3634677621705397e-06	3.3634677621705397e-06	2.6907742097364318e-05	2.6907742097364318e-05	3.36346776217054e-05	3.36346776217054e-05	4.372508090821702e-05	4.708854867038756e-05	0.00011301251680893015	0.00035316411502790663	0.0010951451033627277	0.0024512953050698895	0.004215097799552122	0.007283253092204086	0.011337577132724456	0.017601026799438434	0.026689116692823235	0.041017489359669736	0.062039835566788035	0.09396519887175839	0.15556374746814966	0.2573321915481437	0.4226573951556647	0.7129811692893867	1.1411728143009268	1.7667401472257107	2.578647630336058	3.5576548826452465	4.868420468450336	6.606764875440699	8.478603299830953	10.431470353386104	12.657481933132916	15.165166447929147	16.97986157312078
12_1_C15R_F1_2 - illumina_universal_adapter	3.3634677621705397e-06	3.3634677621705397e-06	3.3634677621705397e-06	3.36346776217054e-05	3.36346776217054e-05	4.036161314604648e-05	4.036161314604648e-05	5.3815484194728636e-05	5.717895195689918e-05	0.00012243022654300767	0.0003652725989717207	0.0011368521036136425	0.0025495085637252694	0.004445158994484585	0.007685523836559684	0.011963182136488176	0.018594595176383615	0.02821949452461083	0.04323199653428282	0.06502861302025278	0.09775380895906727	0.1608585184193585	0.26483608812554615	0.43301956663735963	0.7272718711172969	1.1612015921310999	1.7969568689074986	2.6205241493621854	3.612575602346624	4.941758864923807	6.7026916487113555	8.598821037280004	10.580079122215638	12.839875390246345	15.383960698551892	17.224759024352178
12_1_C15R_F2_1 - illumina_universal_adapter	0.0	0.0	6.7042417066854025e-06	1.3408483413370805e-05	1.3408483413370805e-05	2.0112725120056207e-05	3.0169087680084312e-05	4.357757109345512e-05	5.363393365348322e-05	0.00011061998816030915	0.000414322137473158	0.0011571521185739005	0.0025965528129992567	0.004821020211277473	0.008745683306371108	0.014071532918161994	0.02210991872447779	0.033892623523977386	0.05200480291875866	0.07890691361517518	0.11830304915617063	0.192747619491376	0.31483186097011717	0.5082458820871377	0.846400459106472	1.344771663583833	2.0689149117755314	3.00267700371348	4.11217537223626	5.569665451634594	7.518357889853331	9.601555518160785	11.775541987660175	14.244714878656577	16.977121775175938	18.96005813918408
12_1_C15R_F2_2 - illumina_universal_adapter	0.0	0.0	6.7042417066854025e-06	1.3408483413370805e-05	1.3408483413370805e-05	2.0112725120056207e-05	2.681696682674161e-05	4.0225450240112414e-05	5.363393365348322e-05	0.00010927913981897207	0.000414322137473158	0.001182628237059305	0.0027024798319648857	0.005059691216035473	0.00917676604811098	0.014694356972713065	0.023077340802752495	0.03533470591508542	0.0538860131416546	0.08133921250636064	0.12143795257821673	0.19706448072631072	0.3212786597952658	0.5176164007205719	0.8609419593682727	1.3668420272822412	2.1038299321597784	3.0535937082032434	4.182132123173011	5.666036244471515	7.648344421031742	9.769909083778217	11.99011928857269	14.512025063137196	17.307998897822664	19.338747231986204
16_3MMmADN_F2C1_1 - illumina_universal_adapter	0.0	0.0	7.866321927730291e-06	1.1799482891595437e-05	1.5732643855460583e-05	3.1465287710921166e-05	3.539844867478631e-05	5.1131092530246895e-05	6.293057542184233e-05	0.0001266477830364577	0.00040196905050701785	0.0009140666080022598	0.0014670690395216994	0.0021042411156678527	0.0028782871933565137	0.0037742612609249935	0.0047890167896022014	0.0059587388602556956	0.007662584189802077	0.010134969171687706	0.014191631389818219	0.02162687887590889	0.03676246889705474	0.06748753571457648	0.12905802407511424	0.2450272750946781	0.4485305966294463	0.7863938432186188	1.3041063813058744	2.0280400551539293	3.048319315088789	4.443836290355854	6.0734565794565585	8.043459698059886	10.315987398624252	11.836391674080348
16_3MMmADN_F2C1_2 - illumina_universal_adapter	0.0	0.0	3.933160963865146e-06	7.866321927730291e-06	1.1799482891595437e-05	3.1465287710921166e-05	3.539844867478631e-05	5.506425349411204e-05	7.079689734957262e-05	0.00014080716250637222	0.00042714128067575485	0.0009518249532553651	0.0015575317416905976	0.002295392738511699	0.003134729288200521	0.004096780459961935	0.005222451127820141	0.0065463531082571485	0.00845550944011729	0.011081287699593661	0.01540461823107423	0.023017644592731607	0.0383066278914682	0.06919295430850841	0.1312904862382041	0.24863477033073517	0.4545145077198708	0.7962165194097758	1.3195440380890455	2.0517601622948076	3.08243398002497	4.491141203900453	6.136393447935942	8.12399274205941	10.414351821169555	11.94434120989459
16_3MMmADNmF2C1_1 - illumina_universal_adapter	0.0	0.0	7.577589113489893e-06	1.8943972783724733e-05	2.273276734046968e-05	3.409915101070452e-05	3.409915101070452e-05	3.7887945567449465e-05	6.0620712907919146e-05	0.00014700522880170392	0.0004296493027348769	0.0008744537836967336	0.0014639902167262475	0.002149004272585734	0.002880999380948857	0.0039100359825607845	0.005144425249148288	0.006662216348580313	0.008632389518087686	0.011585375995614697	0.01616527085580799	0.024458942140522678	0.04147593401268693	0.07505450465129469	0.14463192789135887	0.2720119586480353	0.49356929794280957	0.8575049901265908	1.4209495105616248	2.204791999157069	3.314392012705798	4.8080303045974855	6.550005893469932	8.631607510891175	11.01077953728134	12.60546725327815
16_3MMmADNmF2C1_2 - illumina_universal_adapter	0.0	0.0	7.577589113489893e-06	1.8943972783724733e-05	2.273276734046968e-05	4.167674012419441e-05	4.167674012419441e-05	4.92543292376843e-05	6.819830202140903e-05	0.00016064488920598571	0.00045162431116399764	0.000921434836200371	0.0016094799277052534	0.0024505923193026318	0.0033826357802618882	0.004620056082494788	0.006115872173497693	0.00794055563202606	0.01018124873288502	0.013558580200767468	0.01857949074736587	0.027361158770989304	0.04483053271322891	0.07894105010760366	0.14961873928694663	0.27894924148143535	0.5035936905810453	0.8727768632259185	1.444245292773227	2.2385077241586306	3.3628006829984174	4.875357183870844	6.639494189864602	8.748922230028402	11.157390731449144	12.769044669471057
18_03_AN_F1C8r_1 - illumina_universal_adapter	0.0	0.0	0.0	1.0079799081380871e-05	1.3439732108507828e-05	1.3439732108507828e-05	1.6799665135634785e-05	1.6799665135634785e-05	2.35195311898887e-05	0.00012297354879284663	0.0004354473203156536	0.001138345309590613	0.002539437381902554	0.004681730679998702	0.008551029554038105	0.013553969831430143	0.022000841461627313	0.032381018555633335	0.048595383357942605	0.07175405774071786	0.10412298053745354	0.15879312280844168	0.2502760352978436	0.4135015817556712	0.7114315471772564	1.1809962994369627	1.9481456160030652	3.1198402768477296	4.630500437160886	6.808356610389356	9.635845082627137	12.838820182365069	16.239750440302423	19.943682818559115	23.957126851381894	26.635727955361812
18_03_AN_F1C8r_2 - illumina_universal_adapter	0.0	0.0	0.0	1.3439732108507828e-05	1.6799665135634785e-05	1.6799665135634785e-05	2.0159598162761742e-05	2.35195311898887e-05	3.0239397244142613e-05	0.00012162957558199583	0.00044821506581873606	0.0012082319165548539	0.002697354234177521	0.004992188491705233	0.009044267722420344	0.01417555744144863	0.022860312329966388	0.03356841888742	0.050125496858496224	0.0737874892087351	0.10666712182559408	0.16189165304605815	0.2543798574971765	0.41918793241078084	0.7200034083160627	1.1940328395822153	1.9683939163977435	3.1508289391569213	4.676311780012552	6.875045905084983	9.72896293852754	12.961982559394041	16.398936003288433	20.14576666246227	24.209223970380442	26.916252123729667
18_03_AN_F2C8r_1 - illumina_universal_adapter	0.0	0.0	6.759860354804791e-06	2.7039441419219163e-05	4.055916212882874e-05	4.731902248363353e-05	6.0838743193243115e-05	8.111832425765749e-05	9.125811478986467e-05	0.0002365951124181677	0.000786171759263797	0.0019745552096384796	0.004228968637965877	0.007846169913821921	0.014199086675267461	0.021853952541048403	0.03525740365255534	0.0517041438957954	0.0774058089507987	0.11352036289634329	0.16300592062369174	0.2426411315195051	0.3735843584943222	0.5976318181219012	0.9967292415673278	1.6082410809557497	2.576635015873842	4.003682771921298	5.804521738189933	8.305595711003802	11.462711427307335	14.965133654268971	18.616147751619746	22.514986441410095	26.637044507934558	29.327860325061405
