10_3MMmADN_F1C1_2	1399.0	1380.0	1288.0	1139.5	959.5	720.5	558.5	451.5	345.0	291.5	255.5	250.0	242.5	216.0	195.0	187.0	181.5	179.0	174.5	172.0	178.5	179.0	200.5	230.5	245.5	262.5	314.0	363.0	385.0	433.0	466.0	519.5	585.0	637.5	687.0	724.0	858.0	1017.0	1173.0	1406.5	1872.5	2605.5	3486.5	5250.5	9118.0	12198.0	15091.0	18561.0	22045.5	35096.5	53943.5	73983.5	99550.0	137831.5	259838.5	325650.5	354293.5	507587.0	730681.0	1210381.5	1699225.0	1843693.0	1744020.5	1787262.0	1913011.5	1876249.5	1808150.5	1716518.0	1604954.5	1442323.0	1249709.0	1036951.0	820309.0	618251.0	448044.0	313509.0	207949.5	131179.0	82298.5	49630.5	28702.0	17141.0	10021.0	6000.5	3631.0	2194.5	1433.5	959.5	744.0	655.5	605.0	593.0	562.5	568.0	549.5	515.5	550.0	579.0	598.5	765.0	11865.0
10_3MMmADNmF1C1_1	1987.0	1650.0	1473.5	1519.5	1273.0	1002.5	758.0	635.5	569.0	471.5	413.5	366.0	309.5	280.5	253.0	230.0	199.0	169.0	162.5	152.5	148.0	152.5	157.0	158.5	150.5	159.5	182.5	191.5	179.5	171.5	186.0	218.0	232.5	208.5	215.5	262.0	432.0	542.5	478.5	477.0	639.0	870.0	1193.5	1881.5	2862.5	4471.5	9595.5	11966.5	13292.0	24588.5	55680.5	64847.5	62824.5	90265.0	150024.0	227946.5	307034.5	412630.5	573612.5	881085.5	1534856.0	1728121.5	1552422.5	1652819.5	1810003.5	1870689.0	1680337.0	1538566.0	1448732.0	1298832.0	1118085.5	925238.0	726605.5	546043.5	405708.0	286868.0	189276.5	126885.0	85617.0	52772.5	29893.0	16699.0	9361.5	5516.0	3372.5	1791.5	985.0	585.0	361.0	234.5	157.0	100.0	65.0	48.5	30.5	20.5	11.5	4.5	2.5	2.0	0.0
10_3MMmADNmF1C1_2	1801.0	1660.0	1516.5	1343.5	1026.0	761.5	562.5	465.5	384.5	313.5	286.5	243.0	221.5	198.5	179.5	186.5	185.5	183.0	182.0	187.5	195.0	202.0	233.0	259.0	258.5	272.0	314.5	361.0	382.0	398.0	466.5	521.5	555.0	598.5	671.0	760.0	830.0	967.5	1123.0	1298.5	1708.5	2324.5	3087.5	4452.0	7441.0	10041.5	12209.5	15539.5	18994.5	29200.5	44045.5	61217.0	84873.5	117967.0	222576.0	278404.5	309400.5	455954.5	652308.0	1117762.5	1595051.5	1718283.5	1573108.5	1567796.0	1680132.0	1641872.0	1578804.0	1498675.0	1408571.0	1266662.5	1103051.5	925489.5	737432.5	558445.5	409183.5	288053.5	191639.0	122310.5	76901.5	46221.5	27052.5	16158.5	9125.0	5050.5	2953.5	1770.5	1210.0	936.5	847.0	773.5	691.0	654.0	645.0	637.5	638.5	620.0	600.0	643.5	730.5	944.5	15922.0
11_10_AN_F1C7_1	131.0	81.5	29.5	27.0	23.5	21.0	21.0	18.0	14.5	13.0	16.0	17.5	16.5	15.5	16.5	17.5	17.5	18.5	18.0	16.5	16.0	15.0	21.5	21.5	21.5	31.0	33.5	39.5	49.0	50.0	52.5	70.5	87.5	107.5	136.5	202.5	394.0	517.5	547.0	659.5	866.5	1096.5	1414.5	1905.0	2850.0	5283.0	9929.0	11360.5	12963.5	21061.0	44885.0	61258.5	70952.0	103125.0	177554.5	273005.5	372532.0	513502.5	710868.0	1183032.0	2349174.0	2503387.0	1924780.5	2035018.5	2203608.5	2287433.0	2053852.5	1854301.5	1761205.5	1590815.5	1390971.5	1162425.5	911047.0	679487.5	497495.0	351670.0	235816.5	154905.5	99675.5	60087.0	34234.5	19348.5	11448.0	7074.5	4474.0	2658.5	1619.0	1003.5	699.5	486.0	306.5	207.0	145.0	100.0	66.0	53.0	30.5	17.0	10.5	5.5	3.5
11_10_AN_F1C7_2	45.0	54.0	55.0	44.0	38.5	35.0	40.5	56.0	76.0	93.0	98.0	112.5	151.0	173.5	185.5	214.0	242.5	284.5	333.0	358.5	393.5	452.0	481.5	536.0	632.0	691.0	752.0	830.5	943.0	1092.0	1200.5	1284.5	1366.5	1466.0	1614.0	1782.0	1949.5	2105.5	2360.0	2602.5	2824.0	3257.5	3726.5	4545.0	5969.5	8119.5	11141.0	14129.5	16222.5	28023.0	48899.5	63464.0	79503.5	110859.5	201973.0	269174.0	321943.0	487550.0	755486.5	1411953.0	2167224.5	2385060.5	2043586.5	1949472.0	2115861.5	2037409.5	1923291.5	1840484.5	1764266.5	1602707.0	1426004.0	1227807.5	992381.0	752845.0	550114.0	393096.5	262343.5	165796.5	104143.5	61330.5	34358.0	20148.5	11495.5	6986.5	4465.5	2935.5	2113.0	1509.0	1291.5	1234.0	1151.5	1111.0	1084.0	1026.5	999.5	1028.5	1048.5	1055.0	1112.5	1288.5	18116.0
11_10_AN_F2C7_1	70.0	43.0	22.0	21.5	19.0	19.0	14.0	16.0	13.5	9.5	14.0	16.0	16.5	17.5	14.5	17.5	17.5	13.5	16.5	21.0	20.0	16.0	17.0	27.5	30.0	33.5	41.0	45.5	50.0	52.5	65.5	78.0	95.5	125.0	178.0	251.0	438.0	567.0	588.0	648.0	790.0	1028.0	1405.5	1888.0	2723.5	4951.5	9812.5	11271.0	12075.5	19143.0	39185.0	53559.5	64083.5	91451.5	149873.5	223580.0	319951.0	455444.5	626428.0	1115348.0	2298740.5	2420038.0	1817372.0	1927270.0	2107375.0	2167324.5	1905526.5	1704642.5	1616358.0	1456106.5	1265375.5	1056730.0	831728.5	622072.5	454720.5	323310.5	218945.0	143303.0	91006.5	54810.0	31272.0	17851.0	10762.0	6782.5	4312.5	2555.5	1549.0	963.0	621.0	426.5	315.0	200.0	131.5	89.0	53.0	36.5	23.5	11.0	10.0	5.5	0.5
11_10_AN_F2C7_2	24.0	26.0	36.0	41.0	37.0	41.5	54.5	74.5	101.0	119.5	134.5	170.5	191.0	193.5	220.5	250.5	277.0	308.0	351.0	392.5	411.0	428.5	465.0	539.0	647.5	724.5	756.0	811.0	893.0	992.0	1097.0	1203.0	1306.5	1417.0	1542.0	1736.5	1886.0	2044.0	2277.5	2514.0	2796.0	3137.0	3635.0	4611.5	5893.0	7698.0	10585.5	13150.5	14898.5	26474.0	46702.0	59531.0	72939.0	97668.0	170102.0	230789.5	281285.0	426373.5	688950.0	1348907.0	2103053.0	2309042.0	1935485.0	1832826.0	2000777.5	1900766.0	1770658.0	1685805.5	1617913.5	1469860.5	1307909.0	1126397.5	911625.5	693741.5	506234.0	362573.5	244153.0	155413.5	97286.5	56756.0	32257.0	19413.0	11272.5	6924.0	4546.0	3014.0	2161.0	1652.5	1405.5	1281.5	1227.5	1237.0	1194.0	1152.0	1138.5	1144.5	1211.0	1247.5	1287.5	1457.0	20954.0
11_10_ANmF1C7_1	85.0	56.0	26.5	25.5	24.5	24.5	23.5	21.0	18.5	23.0	26.5	24.0	23.5	25.5	21.5	14.0	14.0	17.5	22.0	24.5	22.0	20.0	17.5	18.5	25.5	26.0	27.5	28.5	34.5	44.0	51.0	57.5	77.5	120.0	151.5	210.0	394.5	519.5	535.5	628.0	820.0	1036.0	1370.5	1846.5	2715.5	4968.5	9528.5	11099.0	12620.0	20886.0	45935.5	61379.5	69352.5	99190.5	165333.5	247187.0	350866.5	488608.0	662948.0	1133253.0	2261749.5	2433344.5	1888917.0	1994327.5	2188885.0	2281485.0	2065579.0	1881984.5	1797125.5	1633081.0	1439309.0	1219494.5	972008.0	738171.5	551987.5	402041.5	280948.0	192288.0	128047.0	79759.0	46570.5	26866.5	15982.0	9850.0	6016.5	3310.5	1921.5	1233.0	865.0	608.0	399.5	255.5	177.5	127.5	79.5	49.5	34.0	20.0	9.0	4.0	2.5
11_10_ANmF1C7_2	49.0	38.5	35.0	42.5	40.0	40.0	44.5	53.0	65.0	78.0	100.5	129.0	151.5	174.0	208.0	243.5	269.5	325.5	382.5	408.0	451.5	496.5	530.5	607.5	692.5	768.0	860.0	956.0	990.5	1037.5	1182.0	1315.0	1434.5	1541.5	1659.5	1840.0	2064.5	2328.0	2556.0	2692.0	2992.0	3455.5	3962.0	4854.0	6191.5	8264.0	11244.0	14181.5	16488.0	30693.0	54773.0	68627.0	82009.0	108986.5	190429.5	255039.5	303430.0	450273.0	721766.5	1346355.0	2051405.5	2260627.0	1969886.0	1936606.5	2113195.0	2044798.0	1938722.0	1860327.0	1793379.5	1645861.0	1480059.0	1290738.0	1058922.5	818722.0	612293.5	448914.5	311411.5	205991.5	134579.5	81860.0	47824.5	28945.5	16430.5	9677.5	6049.0	3756.5	2578.0	1956.0	1655.5	1516.0	1406.0	1369.5	1385.0	1371.0	1332.0	1357.5	1382.0	1413.5	1534.0	1794.5	17225.0
11_10_ANmF2C7_1	41.0	25.5	12.0	15.5	16.0	13.5	13.0	14.0	16.5	13.5	11.5	17.0	18.5	18.5	16.5	15.0	20.0	22.0	17.0	19.5	19.0	16.0	20.5	19.0	22.5	29.0	33.0	40.5	46.5	55.0	71.5	83.5	110.0	154.5	195.0	254.5	456.0	593.0	597.5	693.0	931.0	1195.0	1540.0	2083.0	2904.0	5355.0	10640.5	11988.0	12729.5	21154.5	47979.5	63992.0	68874.5	96906.5	166304.5	248274.5	353643.5	492981.5	662128.0	1181316.0	2439242.0	2593724.5	1948845.5	2025261.5	2201481.5	2273533.5	1998749.0	1779522.5	1693283.0	1531820.5	1343794.0	1136968.5	909283.5	696307.5	525889.5	388499.5	277536.0	192525.5	128860.0	81863.5	49208.5	29128.0	17511.5	10644.0	6395.5	3639.0	2078.0	1286.0	862.0	587.0	397.5	249.5	154.5	111.0	80.5	49.0	34.5	20.5	9.5	7.5	2.5
11_10_ANmF2C7_2	8.0	9.5	16.0	23.0	27.5	35.5	45.5	56.5	77.0	111.0	145.5	158.0	173.0	211.5	242.0	273.0	300.5	337.5	412.5	449.0	491.5	548.0	578.5	638.0	706.5	794.0	854.0	916.5	1014.0	1089.5	1205.0	1319.0	1429.0	1565.5	1710.5	1928.0	2116.5	2238.0	2485.0	2774.0	3139.5	3668.0	4205.5	5372.0	6927.5	8842.5	11848.5	14566.5	16843.0	33454.5	62126.5	74803.5	83888.5	110132.5	196847.5	259624.5	300319.0	453153.0	740152.0	1442544.5	2231850.0	2430554.0	2046937.0	1949922.5	2115992.5	1997111.5	1845412.5	1757399.0	1693458.5	1547345.5	1384231.5	1205351.0	990423.0	769474.5	579276.0	430926.5	304471.5	205440.5	137459.5	86168.5	51160.0	31811.0	18892.5	10916.0	6744.0	4248.5	2866.0	2064.5	1683.5	1586.0	1497.5	1482.5	1484.5	1467.0	1441.0	1431.5	1480.5	1524.5	1668.0	1905.0	14345.5
12_1_C11R6_F1_1	2.0	1.0	0.0	0.0	0.0	0.5	1.0	0.5	0.5	0.5	0.5	1.0	1.0	0.5	1.0	1.5	1.0	1.0	1.5	5.0	5.5	3.5	3.0	3.5	10.5	15.0	13.0	11.5	15.5	22.5	27.5	33.5	42.5	52.0	66.5	113.5	277.5	349.0	387.0	473.5	654.0	1036.0	1512.5	2211.0	3301.0	6695.0	13198.5	14955.0	16329.0	28040.5	61007.0	77279.0	82740.0	119168.0	190265.5	275166.5	377748.0	512942.0	699845.0	1129418.5	2018569.0	2271422.5	2003291.5	2072388.5	2232562.0	2325853.0	2077885.0	1861391.0	1749421.0	1569132.5	1373779.5	1152963.5	919420.5	705430.5	531742.0	387178.0	274752.0	196863.0	138188.5	90437.0	54235.5	32891.0	20709.5	13947.5	9416.5	5718.0	3642.5	2515.0	1854.5	1404.0	1025.5	717.5	507.5	341.0	231.0	172.5	121.0	67.0	32.0	12.5	3.5
12_1_C11R6_F1_2	3.0	2.0	3.0	5.5	9.0	16.5	19.5	28.5	39.0	50.0	65.0	70.0	84.0	104.5	118.5	141.0	161.0	193.0	225.5	257.5	291.0	320.0	354.5	382.0	409.0	468.0	528.5	601.5	693.5	764.5	824.0	889.0	961.5	1067.5	1174.0	1241.0	1349.0	1523.5	1710.0	1949.0	2481.5	3165.0	3942.5	5320.0	8111.0	11557.0	15567.5	19642.0	22341.0	37357.0	58464.5	78850.5	102764.5	130523.5	244798.0	319556.0	354847.5	530030.5	797523.5	1421601.5	2028102.0	2240787.5	2075228.0	1946039.0	2072753.0	2061821.0	1951553.5	1834877.5	1738385.0	1574458.0	1386522.5	1176563.0	948842.0	731020.0	544588.5	398025.5	275670.5	184942.5	126980.5	81654.5	48168.5	30502.5	18246.0	10874.5	6790.5	3908.5	2373.5	1658.0	1300.0	1097.0	1026.5	943.0	923.0	900.5	879.5	882.5	880.0	891.0	933.0	1079.0	8838.0
12_1_C11R6_F2_1	2.0	1.0	0.0	0.5	1.5	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.5	1.0	1.0	0.5	1.5	4.5	6.0	4.5	4.5	6.0	7.0	8.0	13.0	15.0	16.0	21.5	26.5	37.0	49.0	60.5	76.5	119.0	306.0	386.0	377.5	459.5	671.5	1032.0	1481.0	2142.5	3201.5	6259.5	12716.5	14947.0	16644.5	28343.0	62246.5	78411.5	82522.0	119922.0	196059.0	286992.5	396541.0	544087.0	742260.5	1195441.0	2168427.0	2387490.0	2015864.0	2085521.5	2258643.5	2333392.0	2041595.5	1803130.0	1683280.0	1497933.5	1301155.0	1084181.0	861679.0	657537.5	492175.5	356353.5	250970.5	178583.5	124766.0	81857.5	49160.0	29988.0	19179.5	12826.0	8721.0	5379.0	3495.0	2537.0	1842.0	1338.5	964.0	692.5	489.0	312.5	222.5	181.5	120.5	68.5	35.5	16.0	8.0
12_1_C11R6_F2_2	5.0	4.5	3.0	3.0	7.5	11.0	15.5	20.5	22.5	27.0	38.0	54.5	65.0	79.5	95.0	119.0	140.0	156.5	182.0	187.5	199.5	227.0	275.5	327.5	358.5	393.0	438.5	476.5	541.0	598.5	648.0	736.0	823.0	913.0	996.5	1143.5	1284.0	1433.5	1660.0	1926.5	2468.0	3147.5	3983.5	5469.5	8288.0	11350.5	15156.0	19101.0	22294.0	39881.5	63126.0	82082.5	104095.5	132684.5	251111.5	328974.0	363979.0	549664.5	850569.0	1495494.5	2122406.0	2307977.0	2106386.5	1995250.0	2108776.5	2062427.0	1914391.5	1776407.5	1677378.0	1507534.0	1317075.0	1113213.5	893495.5	684115.5	506542.0	367789.0	253831.0	170342.5	116495.5	74845.5	44032.5	28022.5	17112.0	10333.5	6574.0	3938.0	2574.0	1892.5	1588.5	1464.5	1394.5	1356.5	1375.5	1410.5	1441.5	1500.0	1609.5	1714.0	1865.5	2240.5	8816.5
12_1_C11R6mF1_1	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	1.0	1.0	0.5	0.0	1.0	1.0	1.5	3.0	2.0	3.5	5.5	7.0	11.0	10.5	10.5	14.0	14.5	13.0	18.5	25.5	31.5	39.0	59.0	81.5	99.0	135.5	324.0	407.5	421.5	517.5	721.5	1078.5	1533.0	2220.5	3235.0	6343.0	12961.0	15167.0	16572.0	28128.0	64119.5	80585.5	83475.5	121687.0	198677.0	291512.5	401852.5	543419.5	741454.0	1180181.0	2126001.5	2378193.0	2047673.5	2105391.5	2268719.5	2356087.5	2078368.5	1840438.5	1717038.0	1528905.5	1327323.0	1107743.0	879688.0	669749.0	501313.5	361964.5	255065.5	181226.0	124976.0	80418.0	47744.0	28900.0	18045.5	11960.0	8180.5	5041.0	3198.5	2315.0	1692.0	1265.5	927.0	638.0	445.5	309.0	223.5	168.0	103.0	50.5	25.5	12.0	4.5
12_1_C11R6mF1_2	3.0	2.0	2.0	4.5	7.5	9.5	13.5	19.5	28.0	36.5	49.5	58.0	63.0	77.0	87.0	108.5	137.5	169.0	194.0	202.5	236.0	286.5	310.0	353.0	398.5	426.5	473.0	520.5	569.0	636.5	697.0	767.5	868.5	952.0	1044.5	1187.5	1343.5	1539.5	1785.0	2080.5	2630.5	3294.0	4103.0	5438.5	7966.5	11004.5	15104.0	19347.0	22938.5	41762.0	66359.5	85477.0	107239.5	136298.0	258214.0	336811.5	367837.5	549168.0	848336.5	1468785.5	2080200.0	2292723.5	2115536.0	2012172.0	2129183.5	2091336.5	1952131.0	1813317.5	1710005.0	1540404.5	1348880.5	1139302.5	911202.0	696806.5	515231.0	372548.5	257100.5	172199.0	115855.0	73237.5	43424.5	27479.0	16334.0	9697.5	6228.5	3829.5	2628.5	2006.5	1745.5	1561.0	1473.0	1479.5	1502.5	1533.0	1535.5	1651.0	1811.0	1889.0	2041.0	2419.5	9273.5
12_1_C11R6mF2_1	1.0	0.5	0.0	0.0	1.0	1.0	1.0	1.0	0.5	1.0	1.5	1.0	0.5	1.0	1.5	1.0	1.0	1.5	2.0	1.5	2.0	4.5	4.5	5.5	8.5	10.5	12.5	16.5	18.0	23.5	29.5	27.5	42.0	63.0	85.0	124.5	300.0	408.5	411.5	464.5	665.5	1068.5	1566.5	2201.0	3290.0	6496.0	12351.5	14361.0	16478.0	27521.5	63245.0	81507.5	86918.5	126881.5	206075.5	300342.0	409347.5	547919.0	739521.0	1137452.5	2006030.0	2268458.5	2011955.0	2102953.0	2261772.0	2358532.0	2112883.5	1880152.5	1751041.0	1556904.5	1345848.0	1113016.5	877783.5	662830.0	490419.5	351816.0	245034.0	171810.5	115906.5	71797.5	41313.0	24391.0	14716.5	9512.0	6601.0	4126.0	2619.5	1899.0	1450.5	1121.5	847.5	639.5	440.0	288.0	190.5	138.5	98.0	56.5	24.0	6.0	2.5
