"RV" "Gene" "baseMean" "log2FoldChange_raw" "lfcSE_raw" "log2FoldChange_shrunken" "lfcSE_shrunken" "stat" "pvalue" "BH"
"Rv0001" "Rv0001" "dnaA" 5371.20052987511 -0.101851087692046 0.130097716854333 -0.000370997273488608 0.00909920710999166 -0.782881438312142 0.43369673845833 0.998493520944799
"Rv0002" "Rv0002" "dnaN" 1832.19396863765 -0.0055392015899276 0.138074094712322 -1.67110632792579e-05 0.00758709245901936 -0.0401176020850874 0.967999368663359 0.998493520944799
"Rv0003" "Rv0003" "recF" 906.009802633035 0.143469239800845 0.113988734848475 0.000718911832641121 0.01121195907107 1.25862647735812 0.208165278842416 0.998493520944799
"Rv0004" "Rv0004" "" 688.789361336292 0.295374142448279 0.0945003884250592 0.0363584529846549 0.0996671789621348 3.12563945366761 0.00177418926982709 0.24160422675665
"Rv0005" "Rv0005" "gyrB" 37389.2245147014 -0.0428878867537931 0.11807861127176 -0.000145000619331061 0.00706695034142577 -0.363214694785711 0.716444511290276 0.998493520944799
"Rv0006" "Rv0006" "gyrA" 25228.0641755816 -0.0455094167220054 0.0773222832027108 -0.000242829788138085 0.00586382552750501 -0.588567937171441 0.55615114761744 0.998493520944799
"Rv0007" "Rv0007" "" 4214.0390689485 0.152380854335395 0.124825336262133 0.000727472240152848 0.011989422427282 1.22075260438631 0.222179703837086 0.998493520944799
"Rv0008c" "Rv0008c" "" 331.684349926798 -0.0273928398467316 0.157373050058061 -8.00808433188672e-05 0.00858557771430093 -0.174063092992258 0.861815877900242 0.998493520944799
"Rv0009" "Rv0009" "ppiA" 3514.43359966566 -0.0423143723165096 0.157495880916919 -0.00012524541220813 0.00875249747431372 -0.268669707868938 0.788183864543625 0.998493520944799
"Rv0010c" "Rv0010c" "" 1936.35496712783 -0.0110315420587668 0.124506307184166 -3.50850012315641e-05 0.00703449218480116 -0.0886022749229022 0.929398000071235 0.998493520944799
"Rv0011c" "Rv0011c" "" 1767.20301988517 -0.0315723498029166 0.191119469496508 -9.05255310341729e-05 0.0103260803772612 -0.165196930935879 0.86878898083702 0.998493520944799
"Rv0012" "Rv0012" "" 1606.01669604651 -0.0131788682503097 0.128296015371445 -4.12453065994814e-05 0.00719574636142911 -0.102722350434298 0.91818333439743 0.998493520944799
"Rv0013" "Rv0013" "trpG" 1583.44287262839 -0.0643462444828314 0.0983720814749376 -0.000265903151221099 0.00680508986240011 -0.654110836306996 0.513040400549545 0.998493520944799
"Rv0014c" "Rv0014c" "pknB" 4483.87326795044 -0.133261185709051 0.116699513855971 -0.000611454547021578 0.0104426163450831 -1.14191723089369 0.253488425606946 0.998493520944799
"Rv0015c" "Rv0015c" "pknA" 4198.56787879001 -0.201252248829406 0.152012770788674 -0.00104307948313444 0.0164707250460777 -1.32391671953131 0.185530704782776 0.998493520944799
"Rv0016c" "Rv0016c" "pbpA" 3912.41311856665 -0.151449058636789 0.0922802586607483 -0.00111412779637244 0.0126878083189949 -1.64118589213717 0.100758833335153 0.998493520944799
"Rv0017c" "Rv0017c" "rodA" 3033.11586411009 -0.174084215904091 0.117630138287139 -0.00104887139541989 0.0142955908808068 -1.47992868527575 0.138892279474858 0.998493520944799
"Rv0018c" "Rv0018c" "pstP" 5343.74395204425 -0.12454389926609 0.117337619662768 -0.00054260074051135 0.00987617675033662 -1.06141491214866 0.288501382920454 0.998493520944799
