"RV" "Gene" "baseMean" "log2FoldChange_raw" "lfcSE_raw" "log2FoldChange_shrunken" "lfcSE_shrunken" "stat" "pvalue" "BH"
"Rv0001" "Rv0001" "dnaA" 5371.20052987511 0.310349709337406 0.185819132764872 0.269966776412543 0.174518677602309 1.67017090608269 0.094885554501707 0.171497175588401
"Rv0002" "Rv0002" "dnaN" 1832.19396863765 0.596443124886925 0.200550648826296 0.518402592300046 0.191580002982302 2.97402740094611 0.00293918827450182 0.00927534574485359
"Rv0003" "Rv0003" "recF" 906.009802633035 -0.208492838267885 0.185476803825202 -0.180744301579799 0.173249687419959 -1.12409117457283 0.260974348931597 0.379223851647201
"Rv0004" "Rv0004" "" 688.789361336292 -0.321741141971994 0.170617505040083 -0.285627385864042 0.161844731251042 -1.88574520472801 0.0593292981075173 0.118508623267341
"Rv0005" "Rv0005" "gyrB" 37389.2245147014 -0.272415052706795 0.167247596157618 -0.242408988536883 0.158525647110061 -1.62881296332693 0.103352619586935 0.184271750897104
"Rv0006" "Rv0006" "gyrA" 25228.0641755816 -0.346682536852092 0.110151816743377 -0.329150447074553 0.107771677972742 -3.14731565126853 0.00164776973893216 0.00567102634017505
"Rv0007" "Rv0007" "" 4214.0390689485 -0.241093440091476 0.179722950182866 -0.210856979950586 0.168769801782206 -1.34147274928531 0.179767011565966 0.284331250078916
"Rv0008c" "Rv0008c" "" 331.684349926798 0.43625051893289 0.220955123438165 0.364050742023069 0.205033107209835 1.97438516991427 0.0483379630339093 0.0999912523282595
"Rv0009" "Rv0009" "ppiA" 3514.43359966566 -1.76242542787205 0.224846465403665 -1.67664827131164 0.233798654978556 -7.83835060385753 4.56502920154414e-15 8.38903738386089e-14
"Rv0010c" "Rv0010c" "" 1936.35496712783 -1.20639810805239 0.180951052407256 -1.12844196318288 0.182860567327618 -6.66698586166394 2.61110235610109e-11 3.18409426202328e-10
"Rv0011c" "Rv0011c" "" 1767.20301988517 -0.198662996658147 0.275389160682182 -0.150342896052636 0.240526236225139 -0.721390036434359 0.470669575032267 0.600069535641332
"Rv0012" "Rv0012" "" 1606.01669604651 -1.12845862754263 0.184169413467409 -1.04639247952154 0.185283753686856 -6.12728577616027 8.93908333782097e-10 9.26989980780332e-09
"Rv0013" "Rv0013" "trpG" 1583.44287262839 -0.752653396433187 0.146502455680623 -0.70277555062045 0.144641114889238 -5.13747972985504 2.78447491071016e-07 2.08756363799162e-06
"Rv0014c" "Rv0014c" "pknB" 4483.87326795044 -0.926620128352133 0.170814355157959 -0.855825882543629 0.169779185678986 -5.42472046623511 5.804530634119e-08 4.74817816467995e-07
"Rv0015c" "Rv0015c" "pknA" 4198.56787879001 -0.597041254802919 0.218442097080664 -0.506724951674092 0.206710207704174 -2.73317855295286 0.00627263176937221 0.0178424536506765
