"RV" "Gene" "baseMean" "log2FoldChange_raw" "lfcSE_raw" "log2FoldChange_shrunken" "lfcSE_shrunken" "stat" "pvalue" "BH"
"Rv0001" "Rv0001" "dnaA" 5371.20052987511 0.59596419797422 0.13047265175306 0.584591361126292 0.129310529878472 4.56773270081285 4.93028196670538e-06 9.68168193362474e-06
"Rv0002" "Rv0002" "dnaN" 1832.19396863765 0.764246109214678 0.138310831961291 0.748221149333067 0.136996059246268 5.52556946102795 3.28418607889594e-08 7.76995161539992e-08
"Rv0003" "Rv0003" "recF" 906.009802633035 -0.505674462694369 0.116483540273442 -0.497868318644884 0.115653859141377 -4.3411666704782 1.41728161603081e-05 2.6999419792371e-05
"Rv0004" "Rv0004" "" 688.789361336292 -0.574959800848029 0.0985252995423373 -0.568633292664474 0.0980132501714041 -5.83565646101855 5.35791907043116e-09 1.35007259230061e-08
"Rv0005" "Rv0005" "gyrB" 37389.2245147014 -0.0488987163277151 0.118110731703413 -0.0447203602289534 0.113502282556909 -0.414007394776828 0.67886869123659 0.714493926232223
"Rv0006" "Rv0006" "gyrA" 25228.0641755816 -0.662124609164706 0.0774455397612371 -0.657643551428274 0.0772032252147588 -8.54955122278213 1.23568022334479e-17 5.77771900879914e-17
"Rv0007" "Rv0007" "" 4214.0390689485 -1.28976516595161 0.125646780073559 -1.26930098528642 0.124928272366171 -10.2650077080887 1.01312884079266e-24 7.2912059198029e-24
"Rv0008c" "Rv0008c" "" 331.684349926798 0.816757332716447 0.158520629690147 0.794576140757272 0.156592047031392 5.15237249759179 2.57211489600835e-07 5.59296970507926e-07
"Rv0009" "Rv0009" "ppiA" 3514.43359966566 1.61890639413289 0.157538083181263 1.58193660807 0.156527450121578 10.2762859712478 9.01342587613835e-25 6.53432030029773e-24
"Rv0010c" "Rv0010c" "" 1936.35496712783 0.508486721526286 0.125280185214434 0.499415089923623 0.124277472657636 4.05879605506603 4.93263690306949e-05 8.96451168538525e-05
"Rv0011c" "Rv0011c" "" 1767.20301988517 0.487778992046809 0.191745501742854 0.466427918447541 0.18946349470604 2.54388753641251 0.0109626374547219 0.0155579671636516
