"RV" "Gene" "baseMean" "log2FoldChange_raw" "lfcSE_raw" "log2FoldChange_shrunken" "lfcSE_shrunken" "stat" "pvalue" "BH"
"Rv0001" "Rv0001" "dnaA" 5371.20052987511 1.14256751469774 0.130509035951723 1.12740611967338 0.129795030671746 8.75470044174102 2.04646297559884e-18 7.95041810874241e-18
"Rv0002" "Rv0002" "dnaN" 1832.19396863765 1.38473974143849 0.13896152672809 1.36482411516464 0.138239526983312 9.96491456335284 2.17060409121363e-23 1.06933376114527e-22
"Rv0003" "Rv0003" "recF" 906.009802633035 -0.635680292493315 0.123107809844221 -0.627714516875253 0.12237171352043 -5.1636065437091 2.42236598147836e-07 4.7853839964105e-07
"Rv0004" "Rv0004" "" 688.789361336292 -1.19733930662445 0.114633485458617 -1.18514897727249 0.114165631927807 -10.4449350190672 1.5456120231116e-25 8.41145055552884e-25
"Rv0005" "Rv0005" "gyrB" 37389.2245147014 0.238023932073563 0.118213300580742 0.235213934312198 0.117517970615607 2.01351227741914 0.0440607646807938 0.0545376194404186
"Rv0006" "Rv0006" "gyrA" 25228.0641755816 -0.152499274868284 0.0776781057078624 -0.151714121188857 0.0774784174433813 -1.9632208262366 0.0496205204443527 0.0609231436530881
"Rv0007" "Rv0007" "" 4214.0390689485 -0.778922683889783 0.126587445651075 -0.768737542702462 0.125819611136157 -6.15323802359359 7.59167342602736e-10 1.78327596350976e-09
"Rv0008c" "Rv0008c" "" 331.684349926798 0.0289499217513931 0.17916685908793 0.0281765855399619 0.176757849971339 0.161580785078033 0.87163598974188 0.885987598525899
"Rv0009" "Rv0009" "ppiA" 3514.43359966566 -0.042008379472401 0.159915878124282 -0.0411086002238362 0.158194322878933 -0.262690484304213 0.792789151707924 0.812969194310388
"Rv0010c" "Rv0010c" "" 1936.35496712783 -0.471646727815956 0.12951785376131 -0.465044840148602 0.128631821561228 -3.64155762405667 0.000270993450081134 0.000418076970429739
"Rv0011c" "Rv0011c" "" 1767.20301988517 1.10381591692772 0.191864251888786 1.07250983078294 0.189558335829743 5.7531088051126 8.76170528920158e-09 1.91999432044567e-08
"Rv0012" "Rv0012" "" 1606.01669604651 -0.289243810642813 0.134439348194462 -0.284852339530791 0.133424639684515 -2.15148179850166 0.0314381909504538 0.0395328747438711
"Rv0013" "Rv0013" "trpG" 1583.44287262839 -0.232333866660358 0.103659400500516 -0.230217605551524 0.103189149018737 -2.24131979867278 0.0250053673939598 0.0318491961874711
"Rv0014c" "Rv0014c" "pknB" 4483.87326795044 -1.66273858295584 0.120435856867119 -1.64584503651303 0.120093411670895 -13.8060094909308 2.34464807129776e-43 2.7818932521614e-42
"Rv0015c" "Rv0015c" "pknA" 4198.56787879001 -2.22660286072762 0.156717903372185 -2.19490290367219 0.156563202639614 -14.2077121555138 8.20629551899727e-46 1.0665484735381e-44
"Rv0016c" "Rv0016c" "pbpA" 3912.41311856665 -1.44169015514237 0.0966286201520787 -1.43170856872414 0.0963990583546235 -14.9199083343358 2.4460918132937e-50 3.61966620012113e-49
"Rv0017c" "Rv0017c" "rodA" 3033.11586411009 -1.06251359632804 0.12142146800495 -1.05013890241456 0.120819542702952 -8.75062387060519 2.12176458382412e-18 8.23486431305411e-18
"Rv0018c" "Rv0018c" "pstP" 5343.74395204425 -1.83713228469667 0.121110997742969 -1.81917582607774 0.120851638020277 -15.1689963664206 5.67377533101919e-52 8.82562454049482e-51
"Rv0019c" "Rv0019c" "fhaB" 2506.65309314916 -1.57718789298471 0.145221177142685 -1.55348045329115 0.144545345842912 -10.8605915749813 1.77594965900616e-27 1.06153965245588e-26
"Rv0020c" "Rv0020c" "fhaA" 17338.5004553045 -1.05090053915198 0.14569448435558 -1.03335027915529 0.144650764134841 -7.21304271606584 5.47152410443814e-13 1.56086582935993e-12
"Rv0021c" "Rv0021c" "" 1011.45778980664 0.0950446557934334 0.129904207689608 0.0936900222993534 0.128976095242239 0.731651864738149 0.464381083317917 0.498849826043799
"Rv0022c" "Rv0022c" "whiB5" 56.4273183674256 1.1600585004142 0.257278483660749 1.10279556610293 0.25193309557199 4.5089604226052 6.51460592146935e-06 1.15681833688654e-05
"Rv0023" "Rv0023" "" 710.847205695778 -3.53966724498312 0.221121448532783 -3.48475214113411 0.222402380244213 -16.007796930013 1.12731271693094e-57 2.04312502045602e-56
"Rv0024" "Rv0024" "" 950.082277417361 -3.10963313752773 0.181179187865551 -3.06979304263628 0.181758810042761 -17.1633021108104 4.99888690113568e-66 1.2191729719992e-64
"Rv0025" "Rv0025" "" 448.703168725382 -0.846422926367495 0.174893489746254 -0.825721871721667 0.172931070059508 -4.83964799144632 1.30069303954279e-06 2.43787390855482e-06
"Rv0026" "Rv0026" "" 1352.53563996149 -0.361045570556014 0.118937717277125 -0.356749749317301 0.118238710678647 -3.03558516862047 0.00240069410579563 0.00337910310366887
"Rv0027" "Rv0027" "" 398.199547856191 1.18705039393453 0.131070310207164 1.1712772829215 0.130366778290325 9.05659254226477 1.34589250408269e-19 5.5681898257913e-19
"Rv0028" "Rv0028" "" 485.559711362201 1.28036681275055 0.133468872488092 1.26301599572946 0.132772631755303 9.59299939290929 8.55608200960998e-22 3.91715875086547e-21
"Rv0029" "Rv0029" "" 1176.27162722634 0.996712512013481 0.0824104051147441 0.99127806247936 0.0822152507270494 12.0944983904121 1.12929903572845e-33 8.8179061070417e-33
"Rv0030" "Rv0030" "" 207.123707402898 1.14312499433669 0.161391472486406 1.12010756855872 0.160044790164699 7.08293304922275 1.4113487254752e-12 3.90219651109342e-12
