"RV" "Gene" "baseMean" "log2FoldChange_raw" "lfcSE_raw" "log2FoldChange_shrunken" "lfcSE_shrunken" "stat" "pvalue" "BH"
"Rv0001" "Rv0001" "dnaA" 5371.20052987511 0.503639541362795 0.13031895298374 0.471229162401207 0.126721519780829 3.86466841416103 0.000111240214605573 0.00036084572077719
"Rv0002" "Rv0002" "dnaN" 1832.19396863765 0.582724490749883 0.137817458719697 0.542160455376259 0.13391493679982 4.2282341886384 2.35532563929251e-05 8.91368927283974e-05
"Rv0003" "Rv0003" "recF" 906.009802633035 0.166795250746729 0.113790300632633 0.157841622082134 0.110751839247671 1.46581255009792 0.142699361068588 0.20683960905626
"Rv0004" "Rv0004" "" 688.789361336292 0.218425083421724 0.0938217403804854 0.210339411510189 0.0921278234979328 2.32808603353467 0.019907535767093 0.0376698629385941
"Rv0005" "Rv0005" "gyrB" 37389.2245147014 -0.609979288322883 0.11810011491057 -0.578520566965053 0.11572538303651 -5.16493391039272 2.40523892032494e-07 1.35371780259314e-06
"Rv0006" "Rv0006" "gyrA" 25228.0641755816 -0.59866397898526 0.0773500999306646 -0.584963071712339 0.0766760611551022 -7.73966652301539 9.96779080291471e-15 1.92110933962517e-13
"Rv0007" "Rv0007" "" 4214.0390689485 -0.63451073174268 0.124968898076863 -0.598423640838746 0.122240134407677 -5.07734917653207 3.82737106402778e-07 2.05740722094881e-06
"Rv0008c" "Rv0008c" "" 331.684349926798 0.331591060623633 0.159058998754754 0.299586200477279 0.151684397615446 2.08470481531761 0.0370961032991167 0.0645952860885016
"Rv0009" "Rv0009" "ppiA" 3514.43359966566 1.97044380190777 0.157779735758474 1.91300074815453 0.162170902709368 12.4885733420424 8.61852356699212e-36 1.13505955377286e-33
"Rv0010c" "Rv0010c" "" 1936.35496712783 0.682524029772017 0.124603778282528 0.644638262662164 0.12206947432031 5.47755484769054 4.31243358739838e-08 2.72179314757364e-07
"Rv0011c" "Rv0011c" "" 1767.20301988517 0.287747932966427 0.19162051371606 0.249103700725188 0.178849360533656 1.50165515886679 0.133186190129243 0.196057614456273
"Rv0012" "Rv0012" "" 1606.01669604651 0.276970187481142 0.128534901328886 0.258619921923438 0.124416029974275 2.15482475668184 0.031175550182091 0.0554091762345665
"Rv0013" "Rv0013" "trpG" 1583.44287262839 -0.260590655327126 0.0991498391086906 -0.249947712577446 0.0972004642224111 -2.62825091467329 0.00858251840794793 0.0179510482952897
"Rv0014c" "Rv0014c" "pknB" 4483.87326795044 -0.504836897583709 0.116754694956731 -0.478412885143178 0.114162386247265 -4.32391089515331 1.5328722942416e-05 6.06851546547953e-05
"Rv0015c" "Rv0015c" "pknA" 4198.56787879001 -0.704370473790963 0.152105559278555 -0.648028227728927 0.147591171707819 -4.63080032795534 3.64255015646079e-06 1.6170467042895e-05
"Rv0016c" "Rv0016c" "pbpA" 3912.41311856665 -0.654385111758035 0.0924613694734673 -0.633664866021574 0.0913936034220727 -7.07738935173156 1.46895393782611e-12 1.9944457073371e-11
"Rv0017c" "Rv0017c" "rodA" 3033.11586411009 -0.457134407580553 0.117723889390992 -0.432475283176242 0.114937763257022 -3.88310656354795 0.00010313034294127 0.000337867317546399
"Rv0018c" "Rv0018c" "pstP" 5343.74395204425 -0.827229917998915 0.117450872856869 -0.788738246031886 0.115775763643883 -7.04319940650433 1.87875053391188e-12 2.4825897523364e-11
"Rv0019c" "Rv0019c" "fhaB" 2506.65309314916 -0.449992435610236 0.139498663755953 -0.416639025302144 0.134874170307314 -3.22578312576155 0.00125628512124377 0.00321059671024201
"Rv0020c" "Rv0020c" "fhaA" 17338.5004553045 -0.714232469680596 0.145015214087096 -0.662151191586426 0.141166511696666 -4.92522439232912 8.42636008771323e-07 4.18774197566729e-06
"Rv0021c" "Rv0021c" "" 1011.45778980664 0.170800620067646 0.120660817023875 0.160579016625411 0.117064978741217 1.41554337423266 0.156909240513089 0.224131745938978
"Rv0022c" "Rv0022c" "whiB5" 56.4273183674256 -0.553950312081803 0.242104125574106 -0.449793757512985 0.22113391670658 -2.28806638783296 0.022133655296381 0.0411917437946309
"Rv0023" "Rv0023" "" 710.847205695778 -0.885356214791388 0.17086265028024 -0.803826399719197 0.165984545337186 -5.1816837286515 2.19891842138423e-07 1.24468863651706e-06
"Rv0024" "Rv0024" "" 950.082277417361 -0.838122954609302 0.145369205780788 -0.779852033429497 0.142179740175581 -5.76547797800562 8.14267346414142e-09 5.91391596632771e-08
"Rv0025" "Rv0025" "" 448.703168725382 -0.513135778231058 0.155721334504077 -0.467455838361537 0.149688140834679 -3.29521821698506 0.000983452787543989 0.00257496485327124
"Rv0026" "Rv0026" "" 1352.53563996149 -0.758736539377933 0.112599794982194 -0.725139964007036 0.110943482853457 -6.73834743214157 1.60198146946758e-11 1.79303931610946e-10
"Rv0027" "Rv0027" "" 398.199547856191 -0.207827800802757 0.126728929891712 -0.194270330429773 0.122642724514851 -1.63993968054763 0.101017709321236 0.153863133973865
"Rv0028" "Rv0028" "" 485.559711362201 -0.110304443827633 0.129149218302656 -0.102780763092555 0.124701918927496 -0.854085261043851 0.393057749814723 0.480498505420164
"Rv0029" "Rv0029" "" 1176.27162722634 0.126023492552788 0.0783128404440759 0.122689900619404 0.0772822772702606 1.60923153646538 0.107565723017313 0.162633597368807
"Rv0030" "Rv0030" "" 207.123707402898 0.11862450055465 0.148425455590793 0.108221058886239 0.141824002830501 0.799219379738315 0.424163216564698 0.510779905104273
"Rv0032" "Rv0032" "bioF2" 348.639663421628 0.134936100853569 0.120349738238379 0.12687075447116 0.116741408035614 1.12119978679387 0.262202830473041 0.344288262944163
"Rv0034" "Rv0034" "" 38.1746943106114 1.19903294045224 0.330083403015649 0.892450204556916 0.305592672396805 3.63251508406013 0.000280672163431654 0.000832534322611461
"Rv0035" "Rv0035" "fadD34" 685.945019115433 0.0319590261139246 0.153782993349028 0.0289622687566348 0.146399994124814 0.207818988419545 0.835370305677432 0.876163721679219
"Rv0036c" "Rv0036c" "" 1290.68514800702 0.117419096747275 0.0914364992535595 0.113231573872551 0.0898074145571864 1.28416002040568 0.19908597067481 0.274215185061557
"Rv0037c" "Rv0037c" "" 1616.31328269221 0.590838453720915 0.134475089227909 0.55165738183803 0.130883358500195 4.39366470855848 1.11455673130239e-05 4.52581052967703e-05
"Rv0038" "Rv0038" "" 2372.46023123897 -0.0762029682695401 0.111583966654785 -0.0722304700394421 0.108648165101822 -0.682920410109586 0.494657136166449 0.5809721596295
"Rv0039c" "Rv0039c" "" 499.191482706655 0.284449753998272 0.222020995566159 0.235725682070259 0.202831064620493 1.28118403069457 0.200129033889365 0.275316787220362
"Rv0040c" "Rv0040c" "mtc28" 2142.36466590817 0.0960913020711472 0.154982767533142 0.0869776217168858 0.147491019629563 0.620012815622218 0.535249349576924 0.621504777998427
"Rv0041" "Rv0041" "leuS" 3161.94748763865 0.376203041917112 0.104410904734902 0.359669654030202 0.102312833153127 3.60310106374701 0.00031444319784096 0.000922320025738407
"Rv0042c" "Rv0042c" "" 1093.67262185408 0.0901769496860249 0.137676804463074 0.0832570248872573 0.132316280667868 0.654990141859454 0.512474101152404 0.599226153789035
"Rv0043c" "Rv0043c" "" 708.140239408333 0.160609005331425 0.103622751317164 0.153373434399848 0.101303752728125 1.54993959617845 0.121156014687351 0.180909831454922
"Rv0044c" "Rv0044c" "" 596.722755759483 0.244866090476672 0.103340173957369 0.234018508505983 0.101120707570394 2.36951498240835 0.0178114334297936 0.0342114601269394
"Rv0045c" "Rv0045c" "" 1494.34585177975 -0.0699065966281917 0.166471908442182 -0.0623805165470302 0.157281069885546 -0.419930289034148 0.674536380069377 0.741735862424315
"Rv0046c" "Rv0046c" "ino1" 20202.6230338134 -0.0119047798205313 0.158206780819491 -0.0107308552726296 0.150204687351993 -0.0752482274076123 0.940017213170764 0.955248973569364
"Rv0047c" "Rv0047c" "" 4487.76354232071 -0.885110570180272 0.248207824145588 -0.726851484862752 0.2321328673517 -3.56600591954387 0.000362463186937736 0.00105146259294493
"Rv0048c" "Rv0048c" "" 2219.12688840085 0.221955102935211 0.112373966165731 0.210398967163642 0.109507624975821 1.97514700698441 0.0482514676645106 0.080917465510391
"Rv0049" "Rv0049" "" 1674.57749787637 0.549648629479975 0.0937144336604023 0.531035167079072 0.0924367126004768 5.86514379921202 4.48743622265524e-09 3.39003069134051e-08
"Rv0050" "Rv0050" "ponA1" 8801.62708878866 -0.136919817935717 0.109369745752169 -0.130075016141542 0.10663624160186 -1.25189847515945 0.210606860477611 0.286834783091017
"Rv0051" "Rv0051" "" 1916.57915438172 -0.0942174222753595 0.084579048043683 -0.0913188685238111 0.0832763010516115 -1.11395699590635 0.26529763601671 0.347543421718177
"Rv0052" "Rv0052" "" 613.75342705192 0.114125094135445 0.106826999827606 0.108656051923931 0.104259057466791 1.06831694533795 0.285377567257736 0.369559740490107
"Rv0053" "Rv0053" "rpsF" 1457.52982059754 0.792721932871501 0.157542791222473 0.727386865718307 0.15312185646286 5.03178804133324 4.85926337289228e-07 2.55305180668848e-06
"Rv0054" "Rv0054" "ssb" 2388.79580833098 -0.483327682055703 0.125473950415667 -0.454169269879138 0.122192958043363 -3.85201613924282 0.000117149299748135 0.000376306409190959
"Rv0055" "Rv0055" "rpsR1" 646.973007126315 0.128411165812023 0.126906963344446 0.119941224778227 0.122695567308213 1.01185279694617 0.31160844151518 0.395237544920217
"Rv0056" "Rv0056" "rplI" 1597.30285260153 0.34442123361183 0.115516544288823 0.325962482369905 0.11262378792509 2.9815749400422 0.00286769851206251 0.0067845968988976
"Rv0057" "Rv0057" "" 1242.84114064111 -0.643930397559451 0.0990186687973185 -0.620548191233704 0.0976854443212352 -6.50312113241508 7.86703961827013e-11 7.86903127386969e-10
"Rv0058" "Rv0058" "dnaB" 8453.32555990867 -1.29750759612166 0.20220679721929 -1.16598400803291 0.200688736529337 -6.41673580693005 1.39227227169096e-10 1.33841064366204e-09
"Rv0059" "Rv0059" "" 1193.17976237842 -1.14976382690721 0.202408250779108 -1.02226236830037 0.198106190446871 -5.68041975799677 1.34364577621931e-08 9.35877407910632e-08
"Rv0060" "Rv0060" "" 4082.12921081883 -1.00660011287153 0.122253602158242 -0.960413977472085 0.120993540522299 -8.23370514325304 1.81510132721407e-16 4.2687293713231e-15
"Rv0061c" "Rv0061c" "" 3260.97761374593 1.28214887193997 0.135790115085708 1.22151615520359 0.135629752901718 9.44213701513328 3.65252751980515e-21 1.50324335736981e-19
"Rv0062" "Rv0062" "celA1" 843.734393404668 0.449615942829414 0.16226148906344 0.405783607922335 0.155067780936267 2.77093440609082 0.0055895685580619 0.0122622906012785
"Rv0063" "Rv0063" "" 1329.89739883274 -0.594852660264044 0.133655581124319 -0.555907692177502 0.130145803439995 -4.45063838906019 8.56154007497868e-06 3.54205705091526e-05
"Rv0063a" "Rv0063a" "" 468.317403098905 -0.146466877635145 0.163263411515494 -0.131294453049221 0.154682274747881 -0.897120036115655 0.369654868373627 0.456693678844341
"Rv0064" "Rv0064" "" 13963.4770264952 -0.572251526623404 0.16238165172132 -0.518257137534755 0.155942779926144 -3.52411445848268 0.000424900662561066 0.00121827468634163
"Rv0064A" "Rv0064A" "vapB1" 276.055151389626 -0.591961383125462 0.208277621629496 -0.505964363330725 0.195110692907489 -2.84217468249421 0.00448069336835819 0.0100815600788059
"Rv0065" "Rv0065" "vapC1" 719.495062856219 0.171087448958862 0.168631010505301 0.152375539745891 0.159297379527099 1.01456694380351 0.310312303344032 0.394099617651003
