"RV" "Gene" "baseMean" "log2FoldChange_raw" "lfcSE_raw" "log2FoldChange_shrunken" "lfcSE_shrunken" "stat" "pvalue" "BH"
"Rv0001" "Rv0001" "dnaA" 5371.20052987511 0.0948914010832889 0.13001362189343 0.000195877535298203 0.00641606760138971 0.729857377260593 0.465477367976865 0.999897569248579
"Rv0002" "Rv0002" "dnaN" 1832.19396863765 0.0107428301252421 0.13673881766847 1.93329832533643e-05 0.00580632347963582 0.0785645971525706 0.937378947843883 0.999897569248579
"Rv0003" "Rv0003" "recF" 906.009802633035 0.081609490669317 0.114016973102437 0.000194263454304628 0.00591849737500173 0.715766156991348 0.474135752829711 0.999897569248579
"Rv0004" "Rv0004" "" 688.789361336292 0.161969482822844 0.0936774639685361 0.00070516364355432 0.00913981696358234 1.72901225077192 0.0838069025261947 0.999897569248579
"Rv0005" "Rv0005" "gyrB" 37389.2245147014 0.160781049699131 0.118169490601289 0.000463001915404785 0.00846933215149543 1.36059696018844 0.173641092767181 0.999897569248579
"Rv0006" "Rv0006" "gyrA" 25228.0641755816 0.123276204389743 0.0774444018642302 0.000612190959783735 0.00687966546789836 1.59180265354573 0.11142905374748 0.999897569248579
"Rv0007" "Rv0007" "" 4214.0390689485 -0.0295133863680307 0.124963307265982 -5.92214683615582e-05 0.0056390439159736 -0.236176418612321 0.813295777191498 0.999897569248579
"Rv0008c" "Rv0008c" "" 331.684349926798 -0.0771624548944005 0.15097682408139 -0.000132639769863135 0.00658173351470476 -0.511088078345079 0.609289383396143 0.999897569248579
"Rv0009" "Rv0009" "ppiA" 3514.43359966566 -0.065340535127466 0.156547210816988 -0.000107308619163532 0.00657117078288681 -0.417385495317784 0.676396462495235 0.999897569248579
"Rv0010c" "Rv0010c" "" 1936.35496712783 0.028733916638183 0.123863171064738 5.82611265015288e-05 0.00561638493358977 0.231981115865062 0.816552681108687 0.999897569248579
"Rv0011c" "Rv0011c" "" 1767.20301988517 0.16835450125132 0.191427149651587 0.000294751420977804 0.00972445076207198 0.879470344503059 0.379146305601959 0.999897569248579
"Rv0012" "Rv0012" "" 1606.01669604651 -0.0310501180063855 0.12792062245909 -6.06356042010611e-05 0.00569920517997377 -0.242729572523113 0.808214896866304 0.999897569248579
"Rv0013" "Rv0013" "trpG" 1583.44287262839 0.0800863327195764 0.0984420658038376 0.000235319905405308 0.00567188209115492 0.813537709368695 0.415909835108115 0.999897569248579
"Rv0014c" "Rv0014c" "pknB" 4483.87326795044 0.042891506847886 0.116806160783671 9.45369299490007e-05 0.0055704964459551 0.36720243658485 0.71346802195547 0.999897569248579
"Rv0015c" "Rv0015c" "pknA" 4198.56787879001 -0.0613371164960724 0.152046014200098 -0.000102796355149806 0.00642272682259545 -0.403411538400149 0.686645499877032 0.999897569248579
"Rv0016c" "Rv0016c" "pbpA" 3912.41311856665 0.0679389013070445 0.0926105744723051 0.000215856496132369 0.00544175739918062 0.73359766629416 0.463193983678905 0.999897569248579
"Rv0017c" "Rv0017c" "rodA" 3033.11586411009 0.0533422738838702 0.11788066256922 0.000117198387371586 0.00566370273159336 0.452510808145036 0.650901036792082 0.999897569248579
"Rv0018c" "Rv0018c" "pstP" 5343.74395204425 -0.0218353501888197 0.117542771093126 -4.71807447933475e-05 0.00548556655656535 -0.185765147322587 0.852628937157317 0.999897569248579
"Rv0019c" "Rv0019c" "fhaB" 2506.65309314916 -0.0494506584953691 0.140010813115224 -8.85763270024702e-05 0.00605008682371395 -0.353191709947953 0.723944722420219 0.999897569248579
"Rv0020c" "Rv0020c" "fhaA" 17338.5004553045 0.0197135961759018 0.144981803798329 3.35262965083088e-05 0.00599828864448345 0.135972899077209 0.891842705360595 0.999897569248579
"Rv0021c" "Rv0021c" "" 1011.45778980664 0.0567122835447566 0.118159072733699 0.000124633109007942 0.00569709581080453 0.479965543336411 0.631251894164514 0.999897569248579
"Rv0022c" "Rv0022c" "whiB5" 56.4273183674256 -0.274180966241547 0.248252892595112 -0.000566179911274893 0.0156423661455119 -1.10444218141991 0.269401371514822 0.999897569248579
"Rv0023" "Rv0023" "" 710.847205695778 0.0542560021934637 0.172855929822174 8.20727443958562e-05 0.00687845025347228 0.313879901310182 0.753612255951163 0.999897569248579
"Rv0024" "Rv0024" "" 950.082277417361 -0.0136391135068538 0.146147030575918 -2.29823802281716e-05 0.00600847879435151 -0.09332460230705 0.925645687557646 0.999897569248579
"Rv0025" "Rv0025" "" 448.703168725382 0.0537371169206688 0.157880900523962 8.66335242225467e-05 0.006490583704178 0.340364900012164 0.733581748149943 0.999897569248579
"Rv0026" "Rv0026" "" 1352.53563996149 0.12242165880132 0.113801651905395 0.000320504983096137 0.00681818775643768 1.07574588550869 0.282040919894503 0.999897569248579
"Rv0027" "Rv0027" "" 398.199547856191 0.126471208940012 0.129395443344806 0.000282891180283715 0.00714752351914573 0.977400793032555 0.328370770557561 0.999897569248579
"Rv0028" "Rv0028" "" 485.559711362201 0.161855098401416 0.130534693995927 0.000406141179910767 0.00852297262788684 1.23993930997736 0.214997842689377 0.999897569248579
"Rv0029" "Rv0029" "" 1176.27162722634 0.0516630165155999 0.0754025290006105 0.000228097155610915 0.00511727568982065 0.685162914299355 0.493241123102267 0.999897569248579
"Rv0030" "Rv0030" "" 207.123707402898 0.102713688459768 0.140646688799515 0.000197376326471002 0.00677391809755126 0.730295816677077 0.465209384756934 0.999897569248579
"Rv0032" "Rv0032" "bioF2" 348.639663421628 0.00439164653685034 0.115424716294128 9.68390133455349e-06 0.00542099635664627 0.0380477135040943 0.969649639672288 0.999897569248579
"Rv0034" "Rv0034" "" 38.1746943106114 0.0465843117385212 0.294002208069195 6.37867695156947e-05 0.0109773815371141 0.158448849906451 0.874103123259141 0.999897569248579
"Rv0035" "Rv0035" "fadD34" 685.945019115433 0.083909038520542 0.152064681914792 0.000144714031859088 0.00670122048097031 0.551798336497093 0.581086527135007 0.999897569248579
"Rv0036c" "Rv0036c" "" 1290.68514800702 -0.0236915848507522 0.0902136296078375 -7.58691642665376e-05 0.00512687733389686 -0.262616468861086 0.792846205182876 0.999897569248579
"Rv0037c" "Rv0037c" "" 1616.31328269221 0.0440257715644133 0.13329173765126 8.27248379164245e-05 0.00587423627494143 0.330296328491125 0.741176066860484 0.999897569248579
"Rv0038" "Rv0038" "" 2372.46023123897 0.0666785071043207 0.112497408499667 0.000158248115878066 0.00570300424058943 0.592711494367607 0.553374247639472 0.999897569248579
"Rv0039c" "Rv0039c" "" 499.191482706655 -0.276300697567285 0.218399435423334 -0.000642683782125154 0.0155944492293397 -1.26511635449844 0.205829621072593 0.999897569248579
"Rv0040c" "Rv0040c" "mtc28" 2142.36466590817 -0.0864215667581176 0.154258981861357 -0.000147759920227298 0.00679012498515636 -0.560236854381618 0.575317892034646 0.999897569248579
"Rv0041" "Rv0041" "leuS" 3161.94748763865 0.0738989003125021 0.103859414463537 0.000198426465179902 0.00565929445103672 0.711528181573239 0.476756993642939 0.999897569248579
"Rv0042c" "Rv0042c" "" 1093.67262185408 0.0639634312537098 0.137088094335711 0.00011882509185955 0.00612155934640709 0.466586333143357 0.640795866886895 0.999897569248579
"Rv0043c" "Rv0043c" "" 708.140239408333 0.0374227805348654 0.102001175268994 9.95156647333453e-05 0.00532079714732387 0.366885777895943 0.713704220433008 0.999897569248579
"Rv0044c" "Rv0044c" "" 596.722755759483 -0.035107788783714 0.103873231241784 -9.07385785605196e-05 0.00533451593921934 -0.33798687461637 0.735373078892529 0.999897569248579
"Rv0045c" "Rv0045c" "" 1494.34585177975 -0.0444379814206215 0.164968415126736 -6.87986572617212e-05 0.00659411869953251 -0.269372663770106 0.787642920095764 0.999897569248579
"Rv0046c" "Rv0046c" "ino1" 20202.6230338134 -0.0638462271289799 0.157984844603519 -0.000103912138091205 0.00659003797759386 -0.40412880924882 0.686118000874335 0.999897569248579
"Rv0047c" "Rv0047c" "" 4487.76354232071 -0.184806742643478 0.247635642415751 -0.000299092198662999 0.0117688796650571 -0.746284908103855 0.455495326164148 0.999897569248579
"Rv0048c" "Rv0048c" "" 2219.12688840085 0.0532026371627634 0.110916351527986 0.000126880511885075 0.00555095686645151 0.479664507801084 0.631465969016695 0.999897569248579
"Rv0049" "Rv0049" "" 1674.57749787637 -0.273525557698045 0.091887566727974 -0.00902083893690151 0.0494362215459245 -2.97674176646549 0.00291329280946713 0.639467771678034
"Rv0050" "Rv0050" "ponA1" 8801.62708878866 0.0425282661299321 0.109268030946229 0.000102655883791391 0.00545100595861513 0.38921051071983 0.697120428838007 0.999897569248579
"Rv0051" "Rv0051" "" 1916.57915438172 0.000570834653752253 0.0842847176804243 2.03824725966291e-06 0.00503643352359094 0.00677269461726907 0.994596212841286 0.999897569248579
"Rv0052" "Rv0052" "" 613.75342705192 0.0609917065173175 0.105686951196323 0.000157052000190492 0.00554165264602918 0.577097795204819 0.563873393668586 0.999897569248579
"Rv0053" "Rv0053" "rpsF" 1457.52982059754 -0.0094439533140576 0.153889106676225 -1.51902263072722e-05 0.00617632089857132 -0.0613685628439394 0.951065688370166 0.999897569248579
"Rv0054" "Rv0054" "ssb" 2388.79580833098 -0.0487860855069771 0.124830957035146 -9.93079959472102e-05 0.0057487809317593 -0.390817203245837 0.695932357953652 0.999897569248579
"Rv0055" "Rv0055" "rpsR1" 646.973007126315 -0.236432517366522 0.12496502446704 -0.00106583886359783 0.0153770755163015 -1.8919895256683 0.0584923763908898 0.999897569248579
"Rv0056" "Rv0056" "rplI" 1597.30285260153 -0.0714434794756544 0.114693532079137 -0.000166185788069927 0.00579308130361115 -0.622907658178662 0.533345205231986 0.999897569248579
"Rv0057" "Rv0057" "" 1242.84114064111 0.0672966072484526 0.0991567855688312 0.000192004248415231 0.0055164680394235 0.678688875021444 0.49733501660007 0.999897569248579
"Rv0058" "Rv0058" "dnaB" 8453.32555990867 0.0228688413380208 0.202236861632699 3.15849267254954e-05 0.00754290143193685 0.113079490817827 0.909967534645086 0.999897569248579
"Rv0059" "Rv0059" "" 1193.17976237842 0.0933678218783693 0.202703695929086 0.000136478472752984 0.0082179461439848 0.460612330971178 0.645076763141627 0.999897569248579
"Rv0060" "Rv0060" "" 4082.12921081883 0.115452359549197 0.122765767554406 0.000267636081177489 0.00673924824911175 0.940427953566394 0.346998089220743 0.999897569248579
"Rv0061c" "Rv0061c" "" 3260.97761374593 -0.06215509179488 0.134401468695571 -0.000117713194239451 0.00604837170587165 -0.462458426966045 0.643752608540576 0.999897569248579
"Rv0062" "Rv0062" "celA1" 843.734393404668 -0.354724341214046 0.159058727747114 -0.00290181868766955 0.0329442031733837 -2.23014697928441 0.0257376868387612 0.999897569248579
"Rv0063" "Rv0063" "" 1329.89739883274 -0.140623801309071 0.132313926253197 -0.000319838522533963 0.00765047191086983 -1.06280423604067 0.287870738123549 0.999897569248579
"Rv0063a" "Rv0063a" "" 468.317403098905 -0.0582250666778267 0.170461103228529 -8.91786673189609e-05 0.00685082682690775 -0.341573916717921 0.732671569232135 0.999897569248579
"Rv0064" "Rv0064" "" 13963.4770264952 0.0827134003897057 0.162655595522789 0.000134741397320496 0.00693908759525438 0.508518628725053 0.611089678205499 0.999897569248579
"Rv0064A" "Rv0064A" "vapB1" 276.055151389626 0.257059424289601 0.218299143049056 0.000552582329998136 0.0143515988680392 1.17755581033973 0.238973735514088 0.999897569248579
"Rv0065" "Rv0065" "vapC1" 719.495062856219 -0.0478710729190971 0.168349213069314 -7.32747071966147e-05 0.00670666629265532 -0.284355786678892 0.776137738135456 0.999897569248579
"Rv0066c" "Rv0066c" "icd2" 4145.09919173652 0.0219888796804428 0.143077356140208 3.79052209865963e-05 0.00596446039498091 0.15368525302421 0.877857913014368 0.999897569248579
"Rv0067c" "Rv0067c" "" 307.424455363887 0.24955084278392 0.135285286471661 0.00105812532780396 0.0160856716091024 1.84462663525641 0.0650918696887648 0.999897569248579
"Rv0068" "Rv0068" "" 283.139055122869 0.197708472316118 0.138640999321848 0.00054549232453794 0.0106183826759812 1.42604621492339 0.153855002411202 0.999897569248579
"Rv0069c" "Rv0069c" "sdaA" 1075.51531863034 -0.00269466389614819 0.0933568021586987 -8.13056967954534e-06 0.00512835270926765 -0.0288641409499812 0.976972945074404 0.999897569248579
"Rv0070c" "Rv0070c" "glyA2" 1113.5918913222 -0.0202174840451192 0.0995345236515727 -5.53477515564282e-05 0.00522467918165827 -0.203120317487949 0.839040991676652 0.999897569248579
"Rv0071" "Rv0071" "" 203.879914003952 0.0261564289829179 0.137221143668251 4.71218650039041e-05 0.0058578871603094 0.190615150724543 0.848827119275662 0.999897569248579
"Rv0072" "Rv0072" "" 3667.08642505857 0.142205658223311 0.120928600485392 0.000365780600532294 0.00759140803177064 1.17594727510709 0.239615945828549 0.999897569248579
"Rv0073" "Rv0073" "" 2684.56029653048 0.109185869910477 0.0933399237624582 0.000371702933203369 0.0062378668376238 1.16976600696981 0.242095146865394 0.999897569248579
"Rv0074" "Rv0074" "" 2382.70807292255 0.0851448875875663 0.144090741162846 0.00015471698533066 0.00654052953801596 0.590911580441791 0.554579666316619 0.999897569248579
"Rv0075" "Rv0075" "" 1977.515171339 0.203951760618312 0.101496689459465 0.00109717792325307 0.0135871014808656 2.00944249220823 0.0444902276923859 0.999897569248579
"Rv0076c" "Rv0076c" "" 285.774945746359 -0.0130743478195015 0.126415107055815 -2.57198732927409e-05 0.00561493031139339 -0.103423935034353 0.917626516594727 0.999897569248579
"Rv0077c" "Rv0077c" "" 212.013119034207 0.0809620607020409 0.16009881888782 0.000133182719753654 0.00685093317420534 0.505700549600995 0.613066882402233 0.999897569248579
"Rv0078" "Rv0078" "" 403.831170391618 -0.0338935265424496 0.156837434692537 -5.41451154539776e-05 0.00632759759438893 -0.216106101256338 0.828905043969745 0.999897569248579
"Rv0078A" "Rv0078A" "" 2579.49617916964 0.168318802792767 0.153023093337811 0.000357531895211457 0.00901307303229 1.09995687004699 0.271350914246855 0.999897569248579
"Rv0078B" "Rv0078B" "" 390.462161286463 0.142056756198969 0.189165348592934 0.00023420695497262 0.00885560122356823 0.750966058295706 0.452673082945919 0.999897569248579
"Rv0079" "Rv0079" "" 25995.8660494405 0.0628380862280716 0.607131229246815 9.57750953732404e-05 0.0237839712010627 0.103500006590052 0.917566144265349 0.999897569248579
"Rv0080" "Rv0080" "" 7146.45610594322 -0.0839616615007556 0.449125651402058 -0.000126492767873524 0.0176526432810629 -0.186944702977103 0.851703989087772 0.999897569248579
"Rv0081" "Rv0081" "" 1044.58021681479 0.082223602803467 0.224386273742671 0.000115330644569542 0.00875352949440688 0.366437756784366 0.71403845016259 0.999897569248579
"Rv0082" "Rv0082" "" 1399.51227236148 -0.0889446294322164 0.214762153756074 -0.000126947186473939 0.00853017414462575 -0.414154113639778 0.678761244476513 0.999897569248579
"Rv0083" "Rv0083" "" 2214.31439425469 -0.291384632453466 0.243413190910223 -0.000649814832733983 0.0166405762549105 -1.19707823295795 0.231276063237522 0.999897569248579
"Rv0084" "Rv0084" "hycD" 1825.93567901996 -0.158969619409422 0.206541325117015 -0.000260147889569923 0.00980247183685795 -0.769674636876465 0.441492918852087 0.999897569248579
"Rv0085" "Rv0085" "hycP" 716.86366422043 -0.203938145196405 0.273536136241326 -0.000334749924248761 0.013162219104354 -0.745561986795346 0.455932053091234 0.999897569248579
"Rv0086" "Rv0086" "hycQ" 1702.42680098777 -0.151932970686556 0.221861906601343 -0.000237627012468428 0.0100384155927303 -0.684808730863201 0.493464625203648 0.999897569248579
"Rv0087" "Rv0087" "hycE" 785.116226130324 -0.224808085442442 0.198652492006849 -0.000462409881120122 0.012327946271902 -1.13166506582102 0.25777527381639 0.999897569248579
"Rv0088" "Rv0088" "" 2013.56880627897 -0.00663079509069012 0.212802734327425 -9.00521831052676e-06 0.00784451808658478 -0.0311593509907057 0.975142457370994 0.999897569248579
"Rv0089" "Rv0089" "" 455.775380874761 -0.0839845566736469 0.168474989819581 -0.000133607150634764 0.00710555738475481 -0.498498660030106 0.618132613429531 0.999897569248579
"Rv0090" "Rv0090" "" 126.71053678024 -0.0474691307832491 0.190467383403002 -6.78731254044568e-05 0.00732042447544948 -0.249224460036872 0.803187159873444 0.999897569248579
"Rv0091" "Rv0091" "mtn" 188.390640769161 -0.180668692516659 0.196607765565563 -0.000322104959944523 0.0102879470298922 -0.918929585497027 0.358132403933072 0.999897569248579
"Rv0092" "Rv0092" "ctpA" 1692.89425293273 -0.147047270217031 0.120269716277915 -0.0003883432065923 0.00779078826188533 -1.22264585606271 0.221463485321468 0.999897569248579
"Rv0093c" "Rv0093c" "" 545.98142955258 -0.0526888180389804 0.138454656256859 -9.57442583716673e-05 0.00604372139592449 -0.380549267633389 0.703537732093928 0.999897569248579
"Rv0094c" "Rv0094c" "" 749.745493087601 0.0681244725521792 0.123042678455913 0.00014406474397884 0.00589682995021881 0.553665389985707 0.579807865665525 0.999897569248579
"Rv0095c" "Rv0095c" "" 69.3866821751443 -0.134832523374146 0.270745548352083 -0.000197547783506105 0.0112457994303231 -0.49800458103491 0.618480813320684 0.999897569248579
"Rv0096" "Rv0096" "PPE1" 118.890489880359 -0.620367776238328 0.313342790772702 -0.00411963785466538 0.0530652431295229 -1.97983740014731 0.0477218023655586 0.999897569248579
"Rv0097" "Rv0097" "" 402.946395171927 -0.23465395831384 0.259124751385199 -0.000420602819300608 0.0139137262002264 -0.905563660204031 0.365166850560385 0.999897569248579
"Rv0098" "Rv0098" "fcoT" 209.400760133757 -0.147323102708319 0.280563157518279 -0.000219190556937623 0.0118573148894555 -0.525097821151807 0.599515190693105 0.999897569248579
"Rv0099" "Rv0099" "fadD10" 992.366055843694 -0.142059105260037 0.231961281692154 -0.000215157950870081 0.0100985854654163 -0.612425936879283 0.540255985784253 0.999897569248579
"Rv0100" "Rv0100" "" 102.788008839551 -0.363693582988366 0.242299763792015 -0.00111855843904551 0.0225605382688339 -1.50100675830849 0.133353813562798 0.999897569248579
"Rv0101" "Rv0101" "nrp" 7518.52947827622 -0.0977050510552973 0.150961753705491 -0.000173526397180282 0.00690167083096718 -0.64721724978042 0.517491348729295 0.999897569248579
"Rv0102" "Rv0102" "" 3992.865457812 0.0988724878363247 0.124156490010086 0.000217456851675867 0.00638536024586399 0.796353761517359 0.425826445621201 0.999897569248579
"Rv0103c" "Rv0103c" "ctpB" 3113.13933228105 -0.0645231916382023 0.0904936150068356 -0.000211882018326627 0.00538014413690423 -0.713013748354825 0.475837249718951 0.999897569248579
"Rv0104" "Rv0104" "" 651.500364766736 0.165152894115641 0.122060181638997 0.000462744797396899 0.00869577828130257 1.35304480050746 0.176041318451356 0.999897569248579
"Rv0106" "Rv0106" "" 524.486960963602 -0.416636408331855 0.405585365986583 -0.000903296596855143 0.025390580762399 -1.02724714270297 0.304304104743872 0.999897569248579
"Rv0107c" "Rv0107c" "ctpI" 5889.78837678256 -0.0250322594493523 0.150255608332595 -4.12811057431749e-05 0.00613342996391371 -0.166597837692306 0.867686495193064 0.999897569248579
"Rv0108c" "Rv0108c" "" 3022.96582602378 0.153886567018647 0.164965743244641 0.000289353663029744 0.00865531397836569 0.932839533783909 0.350902825865317 0.999897569248579
"Rv0109" "Rv0109" "PE_PGRS1" 247.116665348124 0.0243590966835936 0.199715920824477 3.37968223462e-05 0.00746983535346808 0.121968727295417 0.902923785322785 0.999897569248579
"Rv0110" "Rv0110" "" 490.083035166673 0.068592190341869 0.114141094687613 0.000159992324523076 0.00575064821455313 0.600942110548311 0.547878544189427 0.999897569248579
"Rv0111" "Rv0111" "" 946.534992692099 -0.0281785666773655 0.103909933888459 -7.25292031533099e-05 0.00530580697658364 -0.271182606155955 0.786250590190696 0.999897569248579
