"RV" "Gene" "baseMean" "log2FoldChange_raw" "lfcSE_raw" "log2FoldChange_shrunken" "lfcSE_shrunken" "stat" "pvalue" "BH"
"Rv0001" "Rv0001" "dnaA" 5371.20052987511 0.802467511803299 0.130822280439842 0.792098154522453 0.130030189201229 6.13402785141257 8.5681508169247e-10 1.86619426006998e-09
"Rv0002" "Rv0002" "dnaN" 1832.19396863765 0.459631395980719 0.139734530372236 0.452615315653812 0.138863762960885 3.28931864411979 0.00100430254755816 0.00146528780110868
"Rv0003" "Rv0003" "recF" 906.009802633035 -0.975622886760812 0.121418703134656 -0.964916058332929 0.120819746356182 -8.0351944269972 9.34306293134269e-16 2.76719952336844e-15
"Rv0004" "Rv0004" "" 688.789361336292 -1.07454943663782 0.10621656430095 -1.06559999273143 0.105831318242995 -10.1165900413916 4.66381724208875e-24 2.01165304841623e-23
"Rv0005" "Rv0005" "gyrB" 37389.2245147014 -0.0586116358156242 0.1181651682661 -0.0551188871828506 0.115273105038169 -0.496014491204673 0.619884186934635 0.653035273040351
"Rv0006" "Rv0006" "gyrA" 25228.0641755816 -1.05353673708244 0.0777004146063599 -1.04880877944709 0.0775478228623551 -13.5589590148236 7.01242068985867e-42 5.70083830157029e-41
"Rv0007" "Rv0007" "" 4214.0390689485 -1.64557054058714 0.126977321554574 -1.62790390090192 0.126558963738221 -12.9595625458196 2.07427053622428e-38 1.46608996218642e-37
"Rv0008c" "Rv0008c" "" 331.684349926798 0.933551234881565 0.164677411395984 0.914820901992068 0.163169331523753 5.66896957492698 1.43658871790217e-08 2.9137382055603e-08
"Rv0009" "Rv0009" "ppiA" 3514.43359966566 0.862007001849799 0.159347625918564 0.845681403112574 0.15794762357794 5.40960053142138 6.31654849287857e-08 1.22939325592922e-07
"Rv0010c" "Rv0010c" "" 1936.35496712783 -0.116830576381036 0.127574778293804 -0.111355333071526 0.126319854124636 -0.915781143761625 0.359781695418078 0.395960300444798
"Rv0011c" "Rv0011c" "" 1767.20301988517 0.471305593390164 0.1928402874813 0.457123873660114 0.191065225421848 2.44402038363414 0.0145246058832393 0.0189582814154868
"Rv0012" "Rv0012" "" 1606.01669604651 0.626692716818543 0.130170814910084 0.618572590308234 0.129358034876384 4.81438728989622 1.4765220973214e-06 2.62899450496478e-06
"Rv0013" "Rv0013" "trpG" 1583.44287262839 -0.308201938426599 0.102434696072228 -0.305445379319704 0.102327956166004 -3.00876509858811 0.0026231184237308 0.00367515634473772
